key,alt,answer,audio
大舉,"dàjǔ (大舉, 大举)","go_all_out, on a large scale, in a large scale, in a big way,  do sth. on a large scale",top8/302.mp3
上揚,"shàngyáng (上揚, 上扬)",rise,top8/303.mp3
大半,"dàbàn (大半, 大半)",det.: more than half,top8/304.mp3
不動產,"búdòngchǎn (不動產, 不动产)","immovable, demesne, real estate, movable, estate, realty, immovables, reality, real property, freehold, real_estate, hereditament, real_property",top8/305.mp3
一塊,"yīkuài (一塊, 一块)","at same place, together",top8/306.mp3
聚會,"jùhuì (聚會, 聚会)","get together, gathering",top8/307.mp3
公關,"gōngguān (公關, 公关)",person in public relations,top8/308.mp3
寫成,"xiěchéng (寫成, 写成)",write,top8/309.mp3
鼓舞,"gǔwǔ (鼓舞, 鼓舞)","inspire, hearten, dance for joy, rejoice",top8/310.mp3
聯合會,"liánhéhuì (聯合會, 联合会)","union, league, federation",top8/311.mp3
學長,"xuézhǎng (學長, 学长)","fellow student, department/division head in college/university, one's senior at school",top8/312.mp3
樹枝,"shùzhī (樹枝, 树枝)","branch, twig",top8/313.mp3
綠化,"lùhuà (綠化, 绿化)","make a place green, afforest",top8/314.mp3
頭部,"tóubù (頭部, 头部)","costard, crest, caput, head, nose, top section",top8/315.mp3
賭博,"dǔbó (賭博, 赌博)",gamble,top8/316.mp3
中途,"zhōngtú (中途, 中途)","halfway, midstream, midway",top8/317.mp3
貪污,"tānwū (貪污, 贪污)","corrupt, venal",top8/318.mp3
高明,"gāomíng (高明, 高明)","brilliant, wise",top8/319.mp3
深入,"shēnrù (深入, 深入)","go deep into, penetrate into",top8/320.mp3
棄,"qì (棄, 弃)","abandonment, abandon, discard, throw away",top8/321.mp3
財源,"cáiyuán (財源, 财源)","financial resources, source of revenue",top8/322.mp3
處置,"chǔzhì (處置, 处置)","deal with, manage, dispose of, punish",top8/323.mp3
專屬,"zhuānshǔ (專屬, 专属)",be specific to,top8/324.mp3
洽談,"qiàtán (洽談, 洽谈)","hold trade talk, negotiate",top8/325.mp3
國中生,"guózhōngshēng (國中生, 国中生)",students of junior high school,top8/326.mp3
突破,"túpò (突破, 突破)","breakthrough, penetration",top8/327.mp3
降至,"jiàngzhì (降至, 降至)","drop to, fall to",top8/328.mp3
信託,"xìntuō (信託, 信讬)",entrust,top8/329.mp3
假使,"jiǎshǐ (假使, 假使)","conj.: if, in case, in the event that",top8/330.mp3
張開,"zhāngkāi (張開, 张开)","gap, yawn, gape, dehisce, unfold, open, spread, yaw, splay",top8/331.mp3
單打,"dāndǎ (單打, 单打)",play by oneself,top8/332.mp3
停車位,"tíngchēwèi (停車位, 停车位)",parking spot,top8/333.mp3
綁,"bǎng (綁, 绑)","bind, tie, bind sb.'s hands behind him, truss up",top8/334.mp3
填,"tián (填, 填)","writing, fill in, stuff, write, fill, close, charge, fill up",top8/335.mp3
貴賓,"guìbīn (貴賓, 贵宾)","honored guest, VIP, visiting fireman, visitant, honoured guest, distinguished guest, visiting_fireman, honored/distinguished guest, honored",top8/336.mp3
葡萄,"pútáo (葡萄, 葡萄)",grape,top8/337.mp3
隔壁,"gébì (隔壁, 隔壁)",next door,top8/338.mp3
沿岸,"yánàn (沿岸, 沿岸)","coast, banks, seacoast, bank",top8/339.mp3
光華,"guānghuá (光華, 光华)","resplendence, splendor, brilliance, splendour, resplendency, glory",top8/340.mp3
傾倒,"qīngdào (傾倒, 倾倒)",pour,top8/341.mp3
混,"hùn (混, 混)",fool/play around together,top8/342.mp3
束縛,"shùfú (束縛, 束缚)","tie up, fetter",top8/343.mp3
朝廷,"cháotíng (朝廷, 朝廷)","imperial government, royal, court, courtly, royal government, government, royal/imperial court/government, imperial court, royal court",top8/344.mp3
兩,"liǎng (兩, 两)",m.[standard],top8/345.mp3
低落,"dīluò (低落, 低落)","low, downcast",top8/346.mp3
字典,"zìdiǎn (字典, 字典)","lexicon, wordbook, lexical, thesaurus, chararter dictionary, dictionary",top8/347.mp3
如意,"rúyì (如意, 如意)",as one wishes,top8/348.mp3
注目,"zhùmù (注目, 注目)","notice, fix one's eyes on, fix eyes on, rivet, remark, gaze at",top8/349.mp3
色調,"sèdiào (色調, 色调)","hue, tincture, tint, nuance, tonality, tone, chromaticity, tinct, dye, key, shade",top8/350.mp3
冷漠,"lěngmò (冷漠, 冷漠)","cold and detached, unconcerned, indifferent",top8/351.mp3
供需,"gōngxū (供需, 供需)",supply and demand,top8/352.mp3
告,"gào (告, 告)","accuse, go to law against",top8/353.mp3
例外,"lìwài (例外, 例外)",excepted,top8/354.mp3
作物,"zuòwù (作物, 作物)",crop,top8/355.mp3
但願,"dànyuàn (但願, 但愿)","wish, if only..., I wish that..., may, might",top8/356.mp3
任內,"rènnèi (任內, 任内)",during term of office,top8/357.mp3
奇異,"qíyì (奇異, 奇异)","bizarre, freak, odd, queer, fantastic, strange",top8/358.mp3
交互,"jiāohù (交互, 交互)","each other, mutual, alternately, in turn",top8/359.mp3
即已,"jíyǐ (即已, 即已)",already,top8/360.mp3
典範,"diǎnfàn (典範, 典范)","quintessence, nonpareil, example, specimen, nonsuch, apotheosis, ideal, nonesuch, prototype, monument, paragon, role model, soul, saint, model",top8/361.mp3
剖析,"pǒuxī (剖析, 剖析)","analyze, dissect",top8/362.mp3
紅茶,"hóngchá (紅茶, 红茶)","tea, bohea, black_tea, black tea",top8/363.mp3
官兵,"guānbīng (官兵, 官兵)","officers and men, government troops",top8/364.mp3
人馬,"rénmǎ (人馬, 人马)","rider and mount, forces, coolies and beasts of burden, troops",top8/365.mp3
尼泊爾,"níbóěr (尼泊爾, 尼泊尔)",Nepal,top8/366.mp3
友誼,"yǒuyí (友誼, 友谊)","fellowship, comity, communion, attachment, companionship, friendly relationship, sodality, association, friendship, good fellowship, friendliness, company, palship",top8/367.mp3
方程式,"fāngchéngshì (方程式, 方程式)","equation, formula",top8/368.mp3
加重,"jiāzhòng (加重, 加重)","make heavier, punctuate, increase, make or become more serious, weight, become more serious, exacerbate, aggravate, exasperate, make more serious, become heavier, increase the weight of, make",top8/369.mp3
半數,"bànshù (半數, 半数)","half, half the number , det.: half",top8/370.mp3
中華民族,"zhōnghuámínzú (中華民族, 中华民族)","the Chinese nation, Ch. people",top8/371.mp3
引來,"yǐnlái (引來, 引来)","invoke, bring, invite, draw, ask for",top8/372.mp3
權勢,"quánshì (權勢, 权势)",power and influence,top8/373.mp3
及早,"jízǎo (及早, 及早)","at an early date, as soon as possible",top8/374.mp3
倘若,"tǎngruò (倘若, 倘若)","conj.: if, supposing, in case",top8/375.mp3
釐清,"líqīng (釐清, 厘清)","clarify, bring home, make clear",top8/376.mp3
城鄉,"chéngxiāng (城鄉, 城乡)","urban and rural, town and country",top8/377.mp3
集,"jí (集, 集)",collection of writings,top8/378.mp3
看成,"kànchéng (看成, 看成)","take for/as, as, look upon .. as, take for, take as, regard ... as",top8/379.mp3
功用,"gōngyòng (功用, 功用)","effect, function, usefulness, utility, use",top8/380.mp3
審慎,"shěnshèn (審慎, 审慎)",cautious; circumspect,top8/381.mp3
纖維,"xiānwéi (纖維, 纤维)","fiber,  staple",top8/382.mp3
等,"děng (等, 等)","class, grade",top8/383.mp3
感慨,"gǎnkài (感慨, 感慨)",sigh with emotion,top8/384.mp3
酸,"suān (酸, 酸)","sick at heart, grieved, distressed, aching, tingling",top8/385.mp3
雲門,"yúnmén (雲門, 云门)",Cloud Gate,top8/386.mp3
節日,"jiérì (節日, 节日)","festival, holiday",top8/387.mp3
廢棄物,"fèiqìwù (廢棄物, 废弃物)","litter, refuse, trash",top8/388.mp3
睡眠,"shuìmián (睡眠, 睡眠)",sleep,top8/389.mp3
盡情,"jìnqíng (盡情, 尽情)","fully, as much as one likes",top8/390.mp3
豬肉,"zhūròu (豬肉, 猪肉)",pork,top8/391.mp3
疑惑,"yíhuò (疑惑, 疑惑)","be perplexed, be uncertain",top8/392.mp3
頻譜,"pínpǔ (頻譜, 频谱)","spectrum,  spectrogram",top8/393.mp3
構圖,"gòutú (構圖, 构图)",composition of picture,top8/394.mp3
滅,"miè (滅, 灭)","destruction, go out, put out, wipe out, extermination, put/go out, put, exterminate, turn off, destroy, extinguish",top8/395.mp3
裝備,"zhuāngbèi (裝備, 装备)","equipment, outfit",top8/396.mp3
集會,"jíhuì (集會, 集会)","assemble, rally, gather",top8/397.mp3
稍後,"shāohòu (稍後, 稍后)",later on,top8/398.mp3
隔離,"gélí (隔離, 隔离)","keep apart, segregate, isolate",top8/399.mp3
富有,"fùyǒu (富有, 富有)","be rich in, be full of",top8/400.mp3
置身,"zhìshēn (置身, 置身)",place/keep oneself,top8/401.mp3
跟隨,"gēnsuí (跟隨, 跟随)","keep abreast, succeed, heel, come after, keep up, follow, tag, pursue",top8/402.mp3
寒冷,"hánlěng (寒冷, 寒冷)","cold, frigid",top8/403.mp3
標記,"biāojì (標記, 标记)","sign, mark, symbol",top8/404.mp3
極其,"jíqí (極其, 极其)","absolutely, extremely, very, parlous, heaps, utterly, entirely, miserably, goldarn, precious, exceedingly, passing, definitely, plaguily, passingly, totally, staving, goldurn, completely",top8/405.mp3
摸索,"mōsuǒ (摸索, 摸索)","grope, feel about, fumble, try to find out",top8/406.mp3
勞動力,"láodònglì (勞動力, 劳动力)","labor force, labor, capacity for physical labor, able bodied person",top8/407.mp3
慈善,"císhàn (慈善, 慈善)","benevolent, charitable, philanthropic, benevolently",top8/408.mp3
煉鋼,"liàngāng (煉鋼, 炼钢)",make steel,top8/409.mp3
開朗,"kāilǎng (開朗, 开朗)",clear up of weather,top8/410.mp3
激起,"jīqǐ (激起, 激起)","elicit, feed, animate, stir up, arise, pique, enliven, fire, fan, inspire, galvanize, raise, enkindle, stir, arouse, wind up, excite, turn on, provoke, spark, kindle, sex, prompt, evoke, uprouse, ferment, whip_up, awake, rouse, evocation, invigorate, exalt",top8/411.mp3
監獄,"jiānyū (監獄, 监狱)","prison, jail",top8/412.mp3
劇院,"jùyuàn (劇院, 剧院)",theater,top8/413.mp3
誘惑,"yòuhuò (誘惑, 诱惑)","tempt, seduce, lure",top8/414.mp3
漲幅,"zhǎngfú (漲幅, 涨幅)",range of rise,top8/415.mp3
壽命,"shòumìng (壽命, 寿命)",life,top8/416.mp3
莫過於,"mòguòyú (莫過於, 莫过于)",nothing is more...than,top8/417.mp3
相對的,"xiāngduìde5 (相對的, 相对的)",relatively,top8/418.mp3
風光,"fēngguāng (風光, 风光)","scene, view, sight",top8/419.mp3
長老,"zhǎnglǎo (長老, 长老)","elder, patriarch, elders, eldership, senior monk, paterfamilias, village elders, head of household, elder of a Buddhist monastery, graybeard, presbyter, sheikh, past_master, dean, past master, abbe",top8/420.mp3
河南,"hénán (河南, 河南)",Henan province,top8/421.mp3
社會學,"shèhuìxué (社會學, 社会学)","demotics, sociological, sociology",top8/422.mp3
耕耘,"gēngyún (耕耘, 耕耘)","plowing and weeding, cultivation",top8/423.mp3
接任,"jiērèn (接任, 接任)",take over a job,top8/424.mp3
頂尖,"dǐngjiān (頂尖, 顶尖)",towering,top8/425.mp3
副作用,"fùzuòyòng (副作用, 副作用)",side effect,top8/426.mp3
動畫,"dònghuà (動畫, 动画)",animated cartoon,top8/427.mp3
排隊,"páiduì (排隊, 排队)","stand in line, queue",top8/428.mp3
舉動,"jǔdòng (舉動, 举动)","behaviour, demeanor, dealing, deportment, motion, proceeding, conduct, behavior, demeanour, movement, comportment, action, move",top8/429.mp3
口氣,"kǒuqì (口氣, 口气)","tone, note, manner of speaking, tone of voice, implication",top8/430.mp3
戲院,"xìyuàn (戲院, 戏院)",theater,top8/431.mp3
現年,"xiànnián (現年, 现年)",present age of person,top8/432.mp3
推翻,"tuīfān (推翻, 推翻)","overturn, topple, repudiate, reverse",top8/433.mp3
貪,"tān (貪, 贪)","be corrupt, practice graft, covet, hanker after",top8/434.mp3
混凝土,"hùnníngtǔ (混凝土, 混凝土)",concrete,top8/435.mp3
祝,"zhù (祝, 祝)","bless, invoke blessing, express good wishes, wish",top8/436.mp3
乾燥,"gānzào (乾燥, 干燥)","dry, arid",top8/437.mp3
牽涉,"qiānshè (牽涉, 牵涉)","involve, drag in",top8/438.mp3
結局,"jiéjú (結局, 结局)","final result, outcome, ending",top8/439.mp3
溪流,"xīliú (溪流, 溪流)","stream, rivulet, ghyll, rundel, gill, brook, watercourse, rundle, creek, river, flow",top8/440.mp3
港務局,"gǎngwùjú (港務局, 港务局)","port office, port authority",top8/441.mp3
時日,"shírì (時日, 时日)","date, this day, auspicious time, day of the month, time",top8/442.mp3
姐姐,"jiějiě (姐姐, 姐姐)","sis, big_sister, elder sister, sister",top8/443.mp3
沮喪,"jǔsàng (沮喪, 沮丧)","depressed, disheartened",top8/444.mp3
員,"yuán (員, 员)",m.[general],top8/445.mp3
招呼,"zhāohū (招呼, 招呼)","take care lest, receive, yoo hoo, notify, take care of, recognize, say hello to, greet, halloo, speak, notification, come up to, hail, work hard, tell, beckon, get into a fight, address, accost, mind, ask, call",top8/446.mp3
拔,"bá (拔, 拔)","bare, tear, pluck, choose, take out, stand out among, displume, uproot, pull up, tweak, draw, pull off, deplumate, deplume, pull, surpass, get out, raise, suck out, select, seize, seizure, cool in water, lift, pull_out, pick, capture, yank, pull out, pick off",top8/447.mp3
皮草,"pícǎo (皮草, 皮草)",furs at furriers,top8/448.mp3
行使,"xíngshǐ (行使, 行使)","exercise, perform",top8/449.mp3
身高,"shēngāo (身高, 身高)","height, stature, height of person",top8/450.mp3
注射,"zhùshè (注射, 注射)",inject,top8/451.mp3
車票,"chēpiào (車票, 车票)",ticket for train/bus,top8/452.mp3
步調,"bùdiào (步調, 步调)","gait, pacing, marching, foot, march, pace, step, tempo",top8/453.mp3
上演,"shàngyǎn (上演, 上演)","produce, bring on, put on stage, play, stage, mount, perform, bring out, performance",top8/454.mp3
妨礙,"fángài (妨礙, 妨碍)","preclude, clog, set_back, prevent, trammel, arrest, counteract, set back, impede, foul, hamper, discourage, thwart, obstruction, impediment, stymie, hinder, deter, debar, halter, intercept, interfere, retard, jam, detain, spoke, hobble, resist, balk, countercheck, stymy, blockade, stonewall, stop, beset, embarrass, hamstring, forbid, kibosh, handicap, block, prohibit, snag, fox, cramp, encumb",top8/455.mp3
鬆,"sōng (鬆, 松)","crisp, loose, light and flaky, slack, loosen, relax, unbend, soft, not hard up",top8/456.mp3
次長,"cìzhǎng (次長, 次长)","subaltern, vice minister, under secretary, undersecretary, rhetoric, vice minister",top8/457.mp3
免疫,"miǎnyì (免疫, 免疫)","immunize, immune",top8/458.mp3
尿液,"niàoyì (尿液, 尿液)","water, pee, piss, piddle, urine, weewee",top8/459.mp3
委屈,"wěiqū (委屈, 委屈)","feel wronged, be obstructed in career , inconvenience",top8/460.mp3
合成,"héchéng (合成, 合成)","prefabricate, composition, compound, synthesis, synthesize, synthesise, synthetic, synergistic, composite, compose",top8/461.mp3
宋,"sòng (宋, 宋)",Surname,top8/462.mp3
完備,"wánbèi (完備, 完备)",perfect,top8/463.mp3
例行,"lìxíng (例行, 例行)","regular, routine",top8/464.mp3
投保,"tóubǎo (投保, 投保)","protect, insure",top8/465.mp3
奇,"qí (奇, 奇)","strange, queer, rare",top8/466.mp3
放射線,"fàngshèxiàn (放射線, 放射线)",radioactive rays,top8/467.mp3
打扮,"dǎbàn (打扮, 打扮)","dress/make up, deck out, pose as",top8/468.mp3
以內,"yǐnèi (以內, 以内)","within, less than",top8/469.mp3
日出,"rìchū (日出, 日出)",sunrise,top8/470.mp3
回頭,"huítóu (回頭, 回头)","later, by and by",top8/471.mp3
力求,"lìqiú (力求, 力求)","strive for, make every effort to, do one's best to, strive to",top8/472.mp3
叫聲,"jiàoshēng (叫聲, 叫声)","hue, yawp, yell, hubhub, jug, clamor, interjection, call, bleat",top8/473.mp3
了解到,"liǎojiědào (了解到, 了解到)","understand, comprehend, find out, acquaint oneself with",top8/474.mp3
中產階級,"zhōngchǎnjiējí (中產階級, 中产阶级)","bourgeois, third estate, middle bourgeoisie, middle_class, bourgeoisie, middle class/bourgeoisie, burgher, middle class",top8/475.mp3
考驗,"kǎoyàn (考驗, 考验)",test,top8/476.mp3
木柵,"mùzhà (木柵, 木栅)","picket_fence, palisade, crib, pale, Mu cha",top8/477.mp3
入口,"rùkǒu (入口, 入口)","adit, window, gateway, propylaeum, entranceway, ""in"" door, entree, entrance, portal, in door, threshold, inlet, approach, door, entry, entering, access, entryway, intake, ingress",top8/478.mp3
害羞,"hàixiū (害羞, 害羞)","be shy, bashful, coy, be bashful, shy, blush",top8/479.mp3
大海,"dàhǎi (大海, 大海)","seaway, sea, the open sea",top8/480.mp3
一剎那,"yīchànuó (一剎那, 一刹那)","a very short time, tick, trice, a moment, shake",top8/481.mp3
以至於,"yǐzhìyú (以至於, 以至于)","conj.: down/up to, to such an extent as to..., so...that...",top8/482.mp3
一塊兒,"yīkuàiēr (一塊兒, 一块儿)",together,top8/483.mp3
議程,"yìchéng (議程, 议程)",agenda,top8/484.mp3
鹽,"yán (鹽, 盐)",salt,top8/485.mp3
攝氏,"shèshì (攝氏, 摄氏)",Celsius thermometer,top8/486.mp3
點,"diǎn (點, 点)",a bit,top8/487.mp3
攝影,"shèyǐng (攝影, 摄影)","take a photograph, shoot a film, film",top8/488.mp3
鑽石,"zuànshí (鑽石, 钻石)","diamond,  watch jewel",top8/489.mp3
抓到,"zhuādào (抓到, 抓到)","cop, catch",top8/490.mp3
銅,"tóng (銅, 铜)","Cu, cuprum, atomic number 29, copper, verdigris",top8/491.mp3
大夫,"dàifū (大夫, 大夫)","a senior official in feudal China, physician, senior official, doctor",top8/492.mp3
眼看,"yǎnkàn (眼看, 眼看)","see sth. happen, watch helplessly",top8/493.mp3
阻力,"zǔlì (阻力, 阻力)","resistance, drag, impedimenta, impediment, obstruction, traction, pullback, retarding force",top8/494.mp3
帝王,"dìwáng (帝王, 帝王)","Caesarean, purple, monarch, emperor, prince, roi, imperiality",top8/495.mp3
後衛,"hòuwèi (後衛, 后卫)","halfback, guard, rearward, wingback, secondary, rear guard, rear, back, backfield, rearguard, fullback, running back, sweeper",top8/496.mp3
抽樣,"chōuyàng (抽樣, 抽样)",sample,top8/497.mp3
花蓮縣,"huāliánxiàn (花蓮縣, 花莲县)",Hualien County,top8/498.mp3
承諾,"chéngnuò (承諾, 承诺)",promise,top8/499.mp3
封閉,"fēngbì (封閉, 封闭)",resistant to anything new,top8/500.mp3
哥,"gē (哥, 哥)","brother,  elder brother, blood brother, elder brother, brothers, boys",top8/501.mp3
低價,"dījià (低價, 低价)","cheap, song, low, low price",top8/502.mp3
清涼,"qīngliáng (清涼, 清凉)","fresh and cool, refreshing",top8/503.mp3
阻塞,"zǔsè (阻塞, 阻塞)","block up, obstruct, clog",top8/504.mp3
拿下,"náxià (拿下, 拿下)","put under arrest, put sb. under arrest",top8/505.mp3
國樂,"guóyuè (國樂, 国乐)",trad. Ch. music,top8/506.mp3
被動,"bèidòng (被動, 被动)",passive,top8/507.mp3
破裂,"pòliè (破裂, 破裂)","split up, flaw, rip, rend, splinter, part, break away, come_apart, chip off, come apart, bust, broken, break up, separate, chip, fracture, fall apart, split, break_down, crack, rupture, break off, come off, check, break, burst",top8/508.mp3
推崇,"tuīchóng (推崇, 推崇)","esteem, praise highly",top8/509.mp3
挽回,"wǎnhuí (挽回, 挽回)","retrieval, recover, retrieve, save, redeem, deliver",top8/510.mp3
無所謂,"wúsuǒwèi (無所謂, 无所谓)","not deserve the name of, be indifferent, cannot be designated as, not matter, can't be considered as",top8/511.mp3
笑聲,"xiàoshēng (笑聲, 笑声)",laughter,top8/512.mp3
行動電話,"xíngdòngdiànhuà (行動電話, 行动电话)","cellular_telephone, cellular telephone, cellular_phone, portable, walkie talkie, cellular phone, walky talky",top8/513.mp3
印證,"yìnzhèng (印證, 印证)","confirm, verify",top8/514.mp3
伴,"bàn (伴, 伴)",accompany,top8/515.mp3
沙發,"shāfā (沙發, 沙发)","lounge, settee, sofa",top8/516.mp3
決不,"juébù (決不, 决不)","nohow, definitely not, anywise, scarcely, noway, nothing, never, in no way",top8/517.mp3
老公,"lǎogōng (老公, 老公)","old man, eunuch, married man, hubby, husband",top8/518.mp3
制訂,"zhìdìng (制訂, 制订)","work/map out, formulate",top8/519.mp3
合一,"héyī (合一, 合一)","unify, unite, merge into one, coalesce, unification",top8/520.mp3
柔軟,"róuruǎn (柔軟, 柔软)","lithe, whippy, soft",top8/521.mp3
足跡,"zújī (足跡, 足迹)","slot, track, footprint, footstep, wake, footmark, trace, trail, spoor, step",top8/522.mp3
多達,"duōdá (多達, 多达)",be as much as,top8/523.mp3
即時,"jíshí (即時, 即时)",instant,top8/524.mp3
杯子,"bēizi5 (杯子, 杯子)","tumbler, drinking glass, cup, glass",top8/525.mp3
急性,"jíxìng (急性, 急性)",acute of diseases,top8/526.mp3
拷貝,"kǎobèi (拷貝, 拷贝)","re create, copy",top8/527.mp3
紀念堂,"jìniàntáng (紀念堂, 纪念堂)","memorial hall, commemoration hall, commemoration, memorial/commemoration hall, memorial",top8/528.mp3
所有,"suǒyǒu (所有, 所有)","own, possess",top8/529.mp3
高爾夫球場,"gāoěrfūqiúchǎng (高爾夫球場, 高尔夫球场)",golf field,top8/530.mp3
打死,"dǎsǐ (打死, 打死)","kill, blast",top8/531.mp3
動搖,"dòngyáo (動搖, 动摇)","totter, unnerve, faze, fluctuate, jounce, falter, oscillate, enervate, seesaw, stagger, waver, depolarize, vibrate, shaken, ferment, wabble, shake, churn, teeter, vacillate, wobble, rock, weaken, agitate, unsettle, sway, vacillation, hesitate",top8/532.mp3
可貴,"kěguì (可貴, 可贵)","valuable, praiseworthy",top8/533.mp3
民謠,"mínyáo (民謠, 民谣)","rhymes, folk rhyme, lieder, folk songs, folk ballad, folk_song, Volkslied, lay, folk songs/rhymes, common measure, folk rhymes, derry, folk song, common meter, ballad",top8/534.mp3
出血,"chūxiě (出血, 出血)","shed blood, have a hemorrhage, bleeding, bleed, spend money, phlebotomize, hemorrhage, hemorrhagic, leech",top8/535.mp3
出於,"chūyú (出於, 出于)","proceed from, start from, stem from, start, proceed",top8/536.mp3
白皮書,"báipíshū (白皮書, 白皮书)","white paper/book, book, white paper, white book, white_paper",top8/537.mp3
比照,"bǐzhào (比照, 比照)","according to, compare to, in the light of",top8/538.mp3
比不上,"bǐbúshàng (比不上, 比不上)",not compare with,top8/539.mp3
不能不,"bùnéngbù (不能不, 不能不)","have to, cannot but",top8/540.mp3
功力,"gōnglì (功力, 功力)","effect, efficacy, craftsmanship, skill, capability, touch",top8/541.mp3
分割,"fēngē (分割, 分割)","cut apart, break up, partition",top8/542.mp3
灌溉,"guàngài (灌溉, 灌溉)",irrigate,top8/543.mp3
獵人,"lièrén (獵人, 猎人)","shikaree, nimrod, yager, chasseur, chaser, jager, huntsman, jaeger, venerer, hunter",top8/544.mp3
體積,"tǐjī (體積, 体积)","volume,  bulk",top8/545.mp3
舉手,"jǔshǒu (舉手, 举手)","raise one's hand, haul_off, raise one's hand s , show, put up one's hand",top8/546.mp3
議長,"yìzhǎng (議長, 议长)","speaker of legislative body ,  president",top8/547.mp3
釋放,"shìfàng (釋放, 释放)","release,  set free",top8/548.mp3
講評,"jiǎngpíng (講評, 讲评)",comment on and appraise,top8/549.mp3
翻譯,"fānyì (翻譯, 翻译)","translate,  interpret",top8/550.mp3
警員,"jǐngyuán (警員, 警员)",constable,top8/551.mp3
不停,"bùtíng (不停, 不停)",non stop,top8/552.mp3
殘酷,"cánkù (殘酷, 残酷)","brutal, ruthless",top8/553.mp3
提出來,"tíchūlái (提出來, 提出来)","put forward, pose, raise",top8/554.mp3
通道,"tōngdào (通道, 通道)","path, scuttle, headway, corridor, passageway, gateway, gallery, close, walkway, areaway, hatchway, thoroughfare, lobby, winze, passage, aisle, opening, gangway, gap, passage way , clearance, passing, headroom, enterclose, inlet, jackladder, access, byway",top8/555.mp3
傾聽,"qīngtīng (傾聽, 倾听)",listen attentively to,top8/556.mp3
開門,"kāimén (開門, 开门)",open door lit./fig.,top8/557.mp3
源自,"yuánzì (源自, 源自)","originate, arise, grow, originate from, come, develop, spring up, derive, descend, be out of, rise",top8/558.mp3
裝飾,"zhuāngshì (裝飾, 装饰)","decorate, adorn, ornament, deck",top8/559.mp3
腦袋,"nǎodài (腦袋, 脑袋)",head,top8/560.mp3
筆記,"bǐjì (筆記, 笔记)","short sketches, adversaria, notes, note",top8/561.mp3
天花板,"tiānhuābǎn (天花板, 天花板)","plafond, ceiling",top8/562.mp3
儘快,"jǐnkuài (儘快, 尽快)",as quickly/soon as possible,top8/563.mp3
器物,"qìwù (器物, 器物)","implement, utensil",top8/564.mp3
標題,"biāotí (標題, 标题)","head, headline, title, superscription, statute title, header, headword, caption, cutline, rubric, heading",top8/565.mp3
樹葉,"shùyè (樹葉, 树叶)","leaves, foliage, leafage, leaf, leave, leaves of trees",top8/566.mp3
遺物,"yíwù (遺物, 遗物)","hangover, legacy, survival, memento, survivor, things left behind by the deceased, holdover, souvenir, keepsake, reliquiae, things left by deceased, remnant",top8/567.mp3
鋪,"pū (鋪, 铺)","pave, spread, overlay, extend, unfold, lay, surface, set in order, bespread",top8/568.mp3
頭,"tóu (頭, 头)",side,top8/569.mp3
電通所,"diàntōngsuǒ (電通所, 电通所)",Computer & Communications Research Labs,top8/570.mp3
微弱,"wéiruò (微弱, 微弱)","faint, feeble, weak",top8/571.mp3
廣州,"guǎngzhōu (廣州, 广州)","Canton, Guanzhou, Guangzhou city, Kuangchou, Guangzhou, Kwangchow",top8/572.mp3
家電,"jiādiàn (家電, 家电)","electrical household appliance, electrical home appliance, household electrical appliances",top8/573.mp3
表揚,"biǎoyáng (表揚, 表扬)","praise, commend",top8/574.mp3
得罪,"dézuì (得罪, 得罪)","disoblige, offend, displease, affront",top8/575.mp3
專任,"zhuānrèn (專任, 专任)","full time, regular",top8/576.mp3
核子,"hézǐ (核子, 核子)","nuclear, nucleon",top8/577.mp3
統統,"tǒngtǒng (統統, 统统)","all, entirely, totally, completely",top8/578.mp3
酒店,"jiǔdiàn (酒店, 酒店)","wineshop, public house",top8/579.mp3
紙張,"zhǐzhāng (紙張, 纸张)",paper,top8/580.mp3
仿冒,"fǎngmào (仿冒, 仿冒)",imitate,top8/581.mp3
清除,"qīngchú (清除, 清除)","eliminate, get rid of",top8/582.mp3
長庚,"chánggēng (長庚, 长庚)","ancient Chinese name for Venus, Chang Gung, old name for Venus",top8/583.mp3
時數,"shíshù (時數, 时数)",time,top8/584.mp3
掃描,"sǎomiáo (掃描, 扫描)",scan,top8/585.mp3
細緻,"xìzhì (細緻, 细致)","careful, meticulous, painstaking",top8/586.mp3
跳水,"tiàoshuǐ (跳水, 跳水)",dive,top8/587.mp3
登場,"dēngcháng (登場, 登场)","be taken to threshing ground, come on stage",top8/588.mp3
診斷,"zhěnduàn (診斷, 诊断)",diagnose,top8/589.mp3
做錯,"zuòcuò (做錯, 做错)","make mistake, err",top8/590.mp3
乖乖,"guāiguāi (乖乖, 乖乖)","well behaved, obedient",top8/591.mp3
收取,"shōuqǔ (收取, 收取)","collect, gather",top8/592.mp3
抨擊,"pēngjí (抨擊, 抨击)","attack in speech/writing , assail",top8/593.mp3
姊妹,"jiěmèi (姊妹, 姊妹)",elder and younger sisters,top8/594.mp3
光輝,"guānghuī (光輝, 光辉)","radiancy, irradiancy, blaze, sparkle, fire, shininess, shine, resplendency, glory, glare, magnificence, sheen, lustre, grandeur, splendor, lucidity, coruscation, refulgence, grandness, burnish, brilliance, flame, glow, luminosity, glitter, luster, refulgency, radiance, irradiance, glowing, halo, resplendence, splendour, effulgence",top8/595.mp3
灰色,"huīsè (灰色, 灰色)","pessimistic, grey, ashy, grayness, ambiguous, grizzle, gloomy, gray, greyness, obscure",top8/596.mp3
