key,alt,answer,audio
差距,"chājù (差距, 差距)",spatial difference,top3/274.mp3
傷害,"shānghài (傷害, 伤害)",harm,top3/275.mp3
委託,"wěituō (委託, 委讬)","authorize, commend, consign",top3/276.mp3
之所以,"zhīsuǒyǐ (之所以, 之所以)",conj.: why,top3/277.mp3
台,"tái (台, 台)",m.[event],top3/278.mp3
趕快,"gǎnkuài (趕快, 赶快)","quickly, hastily",top3/279.mp3
移民,"yímín (移民, 移民)",emigrant/immigrant,top3/280.mp3
商店,"shāngdiàn (商店, 商店)","concern, hospital, business, store, shoppe, shop",top3/281.mp3
投票,"tóupiào (投票, 投票)","ballot, tender, bid, poll, cast, cast a vote, vote",top3/282.mp3
同事,"tóngshì (同事, 同事)","brother, coadjutor, workmate, friend, yokefellow, co worker, fellow worker, confrere, colleague, stablemate, companion, crew, workfellow, staff, socius, coworker, bedfellow, fellow, haver, rival, comrade",top3/283.mp3
進而,"jìnér (進而, 进而)",conj.: proceeding to the next step,top3/284.mp3
將軍,"jiāngjūn (將軍, 将军)","problem, mate, general, high rank officer, marshal, full general, shogun, aga, warlord, tycoon, check",top3/285.mp3
球員,"qiúyuán (球員, 球员)","ballplayer, player, ball team member",top3/286.mp3
原來,"yuánlái (原來, 原来)",original,top3/287.mp3
冷,"lěng (冷, 冷)","cool, rare, cold, unfrequented, feel cold, chill, frosty in manner , shot from",top3/288.mp3
感染,"gǎnrǎn (感染, 感染)","infect, influence, affect",top3/289.mp3
導演,"dǎoyǎn (導演, 导演)",director,top3/290.mp3
人間,"rénjiān (人間, 人间)",the human world,top3/291.mp3
古,"gǔ (古, 古)","ancient, age old;not following current customs/practice",top3/292.mp3
財產,"cáichǎn (財產, 财产)","aught, belonging, fortune, material possession, cash, riches, substance, assets, property, wealth, belongings, estate, seizin, thing, holding, possession, means, goods, asset, pelf, money, propertied, seisin, res, having",top3/293.mp3
分享,"fēnxiǎng (分享, 分享)","share joy/rights/etc. , partake of",top3/294.mp3
遺址,"yízhǐ (遺址, 遗址)","ruins, remains, monument, relics",top3/295.mp3
發覺,"fājué (發覺, 发觉)","light upon, discovery, find, see, espy, discover, perceive, strike, come upon, detection, come across, happen upon, detect, chance upon, chance",top3/296.mp3
造型,"zàoxíng (造型, 造型)","moulding, molding, style, mold, mold making, fashioning, mould making, modelling, model",top3/297.mp3
一面,"yīmiàn (一面, 一面)","at the same time, simultaneously",top3/298.mp3
不只,"bùzhǐ (不只, 不只)","not only, not merely, not_only",top3/299.mp3
不禁,"bùjīn (不禁, 不禁)",can't help doing sth.,top3/300.mp3
打破,"dǎpò (打破, 打破)","shiver, better, explode, smash, crush, fall apart, discomfit, part, shatter, force, murder, wear, break, bust, drub, wear out",top3/301.mp3
忽略,"hūluè (忽略, 忽略)","overpass, fail, pretermit, outlook, pass, overlook, neglectful, snub, cut, neglect, marginalize, miss, lose sight of, disregard, slur, ignore, forget",top3/302.mp3
原有,"yuányǒu (原有, 原有)","originally possess, previously exist",top3/303.mp3
草案,"cǎoàn (草案, 草案)","ground plan, plan, blueprint, a protocol, skeleton, a draft plan, a draft, sketch, rough, an",top3/304.mp3
害怕,"hàipà (害怕, 害怕)","dread, be afraid/scared, fearful, frighten, fear, frightened, shrink_from, be afraid, funk, scared, be scared, tremble",top3/305.mp3
身為,"shēnwéi (身為, 身为)","as, in the capacity of",top3/306.mp3
性能,"xìngnéng (性能, 性能)","operation, function of machine, functioning, natural capacity, etc. , capability, behavior, capacity, performance, function, funtion, property, function",top3/307.mp3
活潑,"huópō (活潑, 活泼)","lively, vivacious, vivid",top3/308.mp3
記錄,"jìlù (記錄, 记录)","record, note",top3/309.mp3
清華,"qīnghuá (清華, 清华)","Qinghua, National Tsing Hua University",top3/310.mp3
綜合,"zònghé (綜合, 综合)","synthetical, comprehensive, multiple, composite",top3/311.mp3
講話,"jiǎnghuà (講話, 讲话)","parley, jaw, turn to, address, talk, speak, say, speak to",top3/312.mp3
儘量,"jǐnliàng (儘量, 尽量)",to the best of one's ability,top3/313.mp3
違反,"wéifǎn (違反, 违反)","outrage, depart, offend, violate, go_against, deviate, infringe, diverge, vary, go against, violation, contravene, transgress, infringement, infract, breach, break, run counter to",top3/314.mp3
偉大,"wěidà (偉大, 伟大)","great, mighty",top3/315.mp3
金額,"jīné (金額, 金额)","amount of money, sum_of_money, sum, money, penny, amount/sum of money, sum of",top3/316.mp3
功課,"gōngkè (功課, 功课)","task, schoolwork, homework, preparation, prep, subject, lesson",top3/317.mp3
場地,"chǎngdì (場地, 场地)","grounds, site, ground, yard, precinct, space, course, place, park, property",top3/318.mp3
龐大,"pángdà (龐大, 庞大)","huge, immense",top3/319.mp3
市區,"shìqū (市區, 市区)","urban area, city proper, row, urban district, downtown, urban_area",top3/320.mp3
巴黎,"bālí (巴黎, 巴黎)","City of Light, French capital, capital of France, Paris",top3/321.mp3
反省,"fǎnxǐng (反省, 反省)","introspect, self questioning",top3/322.mp3
主角,"zhǔjiǎo (主角, 主角)","leading role, title_role, star, protagonist, lead, principal, title role, name part",top3/323.mp3
理事長,"lǐshìzhǎng (理事長, 理事长)","presiding officer, chairman_of_the_board, chairman of the board, council chairperson",top3/324.mp3
背後,"bèihòu (背後, 背后)","rear, in the rear, behind, rearward, at the back, backside, back end",top3/325.mp3
犧牲,"xīshēng (犧牲, 牺牲)","sacrifice oneself, die martyr's death, do sth. at",top3/326.mp3
天,"tiān (天, 天)","God, Heaven, nature, weather, season",top3/327.mp3
蠻,"mán (蠻, 蛮)","pretty, very, quite, more or less, pretty much, fairly, rather, somewhat, to some extent",top3/328.mp3
以便,"yǐbiàn (以便, 以便)","conj.: so that, in order to,",top3/329.mp3
預防,"yūfáng (預防, 预防)","prevent, guard against",top3/330.mp3
爭,"zhēng (爭, 争)","be short of, disagree, argue, duel, arguement, compete, vie, dispute, contest, fence, be wanting, contend, debate, disputation, strive",top3/331.mp3
種類,"zhǒnglèi (種類, 种类)","kidney, description, race, form, nature, manner, variety, feather, ordering, ilk, style, class, order, stamp, type, genus, category, stripe, kind, strain, cast, shape, denomination, species, persuasion, league, classification, breed, sort",top3/332.mp3
就業,"jiùyè (就業, 就业)",get or take up a job,top3/333.mp3
本土,"běntǔ (本土, 本土)","mainland, native, one's native country, metropolitan territory, continent",top3/334.mp3
天氣,"tiānqì (天氣, 天气)","sky, elements, weather condition, atmospheric condition, weather",top3/335.mp3
夫妻,"fūqī (夫妻, 夫妻)","couple, spouse, pair, man and wife, husband and wife",top3/336.mp3
左,"zuǒ (左, 左)","left side, east, the Left",top3/337.mp3
優點,"yōudiǎn (優點, 优点)","strong, merit, vantage, excellency, perfection, assets, beaut, advantage, excellence, upside, strong_point, good point, virtue, desert, desirability, strong point, long_suit, beauty, strong/good point, desirableness",top3/338.mp3
嗯哼,"ēnhēng (嗯哼, 嗯哼)",well,top3/339.mp3
事物,"shìwù (事物, 事物)","proposition, pigeon, object, thing, affair, un",top3/340.mp3
困境,"kùnjìng (困境, 困境)","hell, soup, muddle, hell on earth, kettle of fish, embarrassment, mess, straits, stymie, hot potato, jam, hole, swamp, howdo",top3/341.mp3
呼籲,"hūyū (呼籲, 呼籲)",appeal to,top3/342.mp3
據說,"jùshuō (據說, 据说)","they say, it is said, it is said",top3/343.mp3
人事,"rénshì (人事, 人事)","personnel, ways of the world, what is humanly",top3/344.mp3
大學生,"dàxuéshēng (大學生, 大学生)","man, university/college student, college man, university student, colleger, university, undergrad, undergraduate, college boy, college student, collegian, university_student, undergraduate",top3/345.mp3
洗,"xǐ (洗, 洗)","wash, bathe, sack, develop film , shuffle cards/etc.",top3/346.mp3
農村,"nóngcūn (農村, 农村)","country, village, countryside, rural area",top3/347.mp3
數學,"shùxué (數學, 数学)",mathematics,top3/348.mp3
女士,"nǔshì (女士, 女士)","senorita, lady, Ms., mum, Senora, educated girl, educated woman, madonna, madam, Miss, woman, ma'am, Madame, madame, gentlewoman, senhorita, dame, mademoiselle",top3/349.mp3
風氣,"fēngqì (風氣, 风气)","mores, ethos, order_of_the_day, climate, established practice, genius, genius loci, atmosphere, tone, general mood, common practice, fashion",top3/350.mp3
必然,"bìrán (必然, 必然)","surely, inevitably, pardi, certainly",top3/351.mp3
難得,"nándé (難得, 难得)","hard to come by, rare, seldom",top3/352.mp3
樂器,"yuèqì (樂器, 乐器)","chime, axe, musical instrument, instrument",top3/353.mp3
果然,"guǒrán (果然, 果然)","really, as expected, sure enough",top3/354.mp3
安非他命,"ānfēitāmìng (安非他命, 安非他命)","amphetamine sulphate, amphetamine, pep pill, pep bill, speed, benny, upper",top3/355.mp3
床,"chuáng (床, 床)",bed,top3/356.mp3
局,"jú (局, 局)",m.[event],top3/357.mp3
指,"zhǐ (指, 指)",point at/to/out,top3/358.mp3
戲,"xì (戲, 戏)","drama, play, show",top3/359.mp3
除非,"chúfēi (除非, 除非)","conj.: only if/when, unless",top3/360.mp3
訂,"dìng (訂, 订)","subscribe to, agree on, revise, draw up, staple together, book",top3/361.mp3
研究員,"yánjiùyuán (研究員, 研究员)","fellowship, research worker, investigator, boffin, researcher, research_worker, research fellow",top3/362.mp3
唉,"āi (唉, 唉)","mild exclamation/sigh, Gosh!, My!",top3/363.mp3
著手,"zhuóshǒu (著手, 着手)","put hand to, initiatory, begin, set to, set_out, institute, proceed, start up, turn_to, fall, spring clean, embark, go_about, undertake, accede",top3/364.mp3
熱烈,"rèliè (熱烈, 热烈)",ardent,top3/365.mp3
能源,"néngyuán (能源, 能源)","energy sources, energy, juice, power sources, energy resources, the sources of",top3/366.mp3
其餘,"qíyū (其餘, 其余)","etceteras, det.: others, remainder, the rest",top3/367.mp3
找出,"zhǎochū (找出, 找出)","rout out, find, unearth, rout up, rout, quest, observe, notice, grub, seek_out, dig_out, seek out, discover, find_out, root_out, spy, spot, detect, smoke out",top3/368.mp3
影片,"yǐngpiàn (影片, 影片)","celluloid, movie_film, flick, production, film, pic, movie",top3/369.mp3
白色,"báisè (白色, 白色)","White, white, whiteness, White as symbol of anticommunism",top3/370.mp3
可以,"kěyǐ (可以, 可以)","passable, pretty good, not bad",top3/371.mp3
等待,"děngdài (等待, 等待)","wait for, await",top3/372.mp3
創作,"chuàngzuò (創作, 创作)","create, produce, write",top3/373.mp3
年度,"niándù (年度, 年度)",school/etc. year,top3/374.mp3
慢,"màn (慢, 慢)","tardy, rude, slow down, slow, slow up, retard, lose, defer, supercilious, postpone, decelerate",top3/375.mp3
缺點,"quēdiǎn (缺點, 缺点)","privilege, bug, failing, flaw, demerit, blemish, debit, limitation, mar, defect, glitch, foible, infirmity, blot, vice, drawback, disadvantage, imperfection, blemishment, weakness, tache, defection, shortcoming, malady, frailty, fault",top3/376.mp3
接近,"jiējìn (接近, 接近)","approach, near, be close to",top3/377.mp3
數據,"shùjù (數據, 数据)",data,top3/378.mp3
缺,"quē (缺, 缺)","be short of, lack",top3/379.mp3
中,"zhōng (中, 中)",[aspect],top3/380.mp3
條例,"tiáolì (條例, 条例)","rules, regulation, enactment, regulations, ordonnance, ordinance, statute, act, prescription, ordinances",top3/381.mp3
藥,"yào (藥, 药)","healer, medicine, certain chemicals, drug, medicament, medicinal drug, aspirin, medication, remedy, physic",top3/382.mp3
報告,"bàogào (報告, 报告)","report, make known",top3/383.mp3
身邊,"shēnbiān (身邊, 身边)","nearby, side, at hand",top3/384.mp3
改為,"gǎiwéi (改為, 改为)","change ... into, change to",top3/385.mp3
指標,"zhǐbiāo (指標, 指标)","directive, characteristic, guideline, quota, index, norm, indication, fingerboard, indicant, loadstar, guiding principle, target, needle, fingerpost, pointer, indicator",top3/386.mp3
沿,"yán (沿, 沿)",along,top3/387.mp3
設定,"shèdìng (設定, 设定)","frame, time",top3/388.mp3
眼光,"yǎnguāng (眼光, 眼光)","brainstorm, eye, penetration, view, brainwave, way of looking at things, foresight, discernment, insight, vision, judgment, sight, taste",top3/389.mp3
聰明,"cōngmíng (聰明, 聪明)","intelligent, bright, clever",top3/390.mp3
下列,"xiàliè (下列, 下列)","listed below, following",top3/391.mp3
打電話,"dǎdiànhuà (打電話, 打电话)",make telephone call,top3/392.mp3
舉,"jǔ (舉, 举)","lift, raise, hold up, cite, propose",top3/393.mp3
醫學院,"yīxuéyuàn (醫學院, 医学院)","faculty of medicine, medical school, school of medicine",top3/394.mp3
參考,"cānkǎo (參考, 参考)",reference,top3/395.mp3
大自然,"dàzìrán (大自然, 大自然)","wild, earth, nature, natural state, state of nature",top3/396.mp3
騎,"qí (騎, 骑)","ride/sit astride, ride astride, override, get_onto, sit on the back",top3/397.mp3
人際,"rénjì (人際, 人际)",human relation,top3/398.mp3
漢人,"hànrén (漢人, 汉人)","Han, Han people, people of Han Dynasty, Han person/people, Han",top3/399.mp3
剩下,"shèngxià (剩下, 剩下)","be left over, leave, be left over",top3/400.mp3
傳播,"chuánbò (傳播, 传播)","disseminate, propagate, spread",top3/401.mp3
自從,"zìcóng (自從, 自从)",since,top3/402.mp3
冠軍,"guànjūn (冠軍, 冠军)",champion,top3/403.mp3
學會,"xuéhuì (學會, 学会)","learned society, scholarly association",top3/404.mp3
海洋,"hǎiyáng (海洋, 海洋)","briny, profound, main, deep, sea, oceanic, Neptune, brine, nautical, ocean, seas and oceans",top3/405.mp3
彷彿,"fǎngfú (彷彿, 彷彿)","seem, be like",top3/406.mp3
東京,"dōngjīng (東京, 东京)","Japanese capital, Tokio, Tokyo, Yeddo, Tongking, Yedo, capital of Japan, Edo, Tonkin",top3/407.mp3
負擔,"fùdān (負擔, 负担)","burden, load, encumbrance",top3/408.mp3
知名,"zhīmíng (知名, 知名)","noted, famous",top3/409.mp3
那兒,"nǎēr (那兒, 那儿)",that place,top3/410.mp3
爭議,"zhēngyì (爭議, 争议)","controvert, controversy, dispute, disputation",top3/411.mp3
實質,"shízhí (實質, 实质)","quintessence, substantial, essence, meat, parenchyma, kernel, substantiality, measure, being, quiddity, solidity, substance, matter",top3/412.mp3
查詢,"cháxún (查詢, 查询)",inquire into/about,top3/413.mp3
校務,"xiàowù (校務, 校务)",administrative affairs of school/college,top3/414.mp3
部隊,"bùduì (部隊, 部队)","military personnel, troops, troop, regular army, soldiery, army, party, company",top3/415.mp3
火車,"huǒchē (火車, 火车)","choo choo, railroad train, car train, marshalling_yard, puff puff, train",top3/416.mp3
幼稚園,"yòuzhìyuán (幼稚園, 幼稚园)","nursery school, preschool, infant_school, kindergarten",top3/417.mp3
話題,"huàtí (話題, 话题)","talking_point, theme, gambit, subject of a talk, ground, talk, talking point, topic, chapter, topic of",top3/418.mp3
感謝,"gǎnxiè (感謝, 感谢)","thank, be grateful",top3/419.mp3
獎金,"jiǎngjīn (獎金, 奖金)","pewter, gainings, money award, gratuity, bounty, stakes, subsidy, prix, premium, incentive, prize money, perquisite, purse, winnings, stake, prize, bonus, gratification",top3/420.mp3
大師,"dàshī (大師, 大师)","great master, lord, workmaster, artiste, Very Reverend, overlord, master, priest, maestro, non Christian priest, Great Master",top3/421.mp3
聯絡,"liánluò (聯絡, 联络)",contact,top3/422.mp3
原始,"yuánshǐ (原始, 原始)","original, firsthand, primeval, primitive",top3/423.mp3
北市,"běishì (北市, 北市)",capital of Republic of China on,top3/424.mp3
課題,"kètí (課題, 课题)","task, problem, question for study, subject, topic, question for discussion, discussion, topical, question for",top3/425.mp3
路線,"lùxiàn (路線, 路线)","track, path, cart track, way of life, itinerary, route, cartroad, course, road, channel, line, way, routeway, pipeline, curriculum",top3/426.mp3
信仰,"xìnyǎng (信仰, 信仰)",belief,top3/427.mp3
英雄,"yīngxióng (英雄, 英雄)",hero,top3/428.mp3
契約,"qìyuē (契約, 契约)","legal instrument, charter, bond, bargain, covenant, legal document, compact, stipulation, agreement, instrument, bargaining, pact, obligation, clause, paction, booking, affiance, indenture, promise, article, contract, concordat, official document, deed, handfast",top3/429.mp3
訂定,"dìngdìng (訂定, 订定)","provide, prescribe",top3/430.mp3
批評,"pīpíng (批評, 批评)",criticize,top3/431.mp3
法院,"fǎyuàn (法院, 法院)","judicature, law court, judicatory, bar, courthouse, law court, court, tribunal, judiciary, banc, court of",top3/432.mp3
愛情,"àiqíng (愛情, 爱情)","god, warmheartedness, affection, love_affair, heart, kindness, tenderness, bosom, love, fondness, romantic love, affectionateness",top3/433.mp3
依據,"yījù (依據, 依据)","according to, on the basis of, judging by",top3/434.mp3
適用,"shìyòng (適用, 适用)","applicable, lend oneself, apply, be applicable, suit",top3/435.mp3
學位,"xuéwèi (學位, 学位)","academic_degree, degree, academic degree",top3/436.mp3
水庫,"shuǐkù (水庫, 水库)",reservoir,top3/437.mp3
千,"qiān (千, 千)",det.: thousand,top3/438.mp3
民主,"mínzhǔ (民主, 民主)",democratic,top3/439.mp3
贊成,"zànchéng (贊成, 赞成)","endorsement, agree with, stand, assent, favor, cotton, uphold, subscribe, support, see, clear, approve, agree, sympathize, second, approve of, jibe, assist, indorse, optional, plump_for, favour, endorse",top3/440.mp3
好奇,"hàoqí (好奇, 好奇)","curious, full of curiosity",top3/441.mp3
科威特,"kēwēitè (科威特, 科威特)","Koweit, Kuwait, capital of Kuwait",top3/442.mp3
體會,"tǐhuì (體會, 体会)","know/learn from experience, realize",top3/443.mp3
熊貓,"xióngmāo (熊貓, 熊猫)","lesser panda, panda bear, binturong, giant panda, Ailurus fulgens, coon bear, Ailuropoda",top3/444.mp3
暫時,"zhànshí (暫時, 暂时)",temporarily,top3/445.mp3
萬,"wàn (萬, 万)","det.: ten thousand, myriad, multitudinous",top3/446.mp3
較為,"jiàowéi (較為, 较为)","fairly, kind of, rather, sort of, comparatively, kinda, a little, relatively",top3/447.mp3
單純,"dānchún (單純, 单纯)","simple, pure, plain, artless",top3/448.mp3
透露,"tòulù (透露, 透露)","expose, disclose, divulge, develop, impart, unrip, confide, sound, fall, disembosom, get around, reveal, let_on, disclosure, let on, leakage, divulgence, get out, discover, let out, leak, declare, break, give away, bring",top3/449.mp3
品牌,"pǐnpái (品牌, 品牌)","brand, make, trademark",top3/450.mp3
候選人,"hòuxuǎnrén (候選人, 候选人)","aspirant, nominee, campaigner, candidate, candidate for election",top3/451.mp3
看來,"kànlái (看來, 看来)","it looks as if, it appears, it seems, it",top3/452.mp3
內涵,"nèihán (內涵, 内涵)","intension, comprehension, intention, connotation",top3/453.mp3
登記,"dēngjì (登記, 登记)","register, check in",top3/454.mp3
棵,"kē (棵, 棵)","head, tuft, m.[general],",top3/455.mp3
會長,"huìzhǎng (會長, 会长)",president of club/society/etc.,top3/456.mp3
核心,"héxīn (核心, 核心)","nub, nucleus, meat, heart, core group, substance, center, core, the center, crux, essence, root, kernel, nitty gritty, inwardness, pith, sum, marrow, bosom, gist",top3/457.mp3
家具,"jiājù (家具, 家具)","household goods, movable, furnishings, furniture, home furnishings, household stuff, implement, household furnishings, fitment",top3/458.mp3
座談會,"zuòtánhuì (座談會, 座谈会)","colloquium, symposiac, panel_discussion, an informal discussion meeting, symposium, teach in, forum, symposia, conversazione, panel discussion",top3/459.mp3
症狀,"zhèngzhuàng (症狀, 症状)",symptom,top3/460.mp3
火,"huǒ (火, 火)","fire;internal heat, anger, temper;firearms, ammunition",top3/461.mp3
一帶,"yīdài (一帶, 一带)","neighborhood, area, region, district",top3/462.mp3
患者,"huànzhě (患者, 患者)","patient, subject, sufferer",top3/463.mp3
很少,"hěnshǎo (很少, 很少)",seldom,top3/464.mp3
有名,"yǒumíng (有名, 有名)","well known, famous",top3/465.mp3
依照,"yīzhào (依照, 依照)","according to, in light of",top3/466.mp3
忘記,"wàngjì (忘記, 忘记)","misremember, block, blank out, neglect, overlook, draw a blank, leave_out, disremember, fail, forget",top3/467.mp3
小型,"xiǎoxíng (小型, 小型)","spyglass, miniature, small sized, bar, small scale, pettiness",top3/468.mp3
占,"zhàn (占, 占)","constitute, make up, account for",top3/469.mp3
手段,"shǒuduàn (手段, 手段)","resource, recourse, vehicle, wile, stratagem, gambit, artifice, instrument, twist, road, trick, ploy, shift, resort, polity, step, instrumentation, plan of attack, communication, artillery, finesse, means, channel, approach, implement, medium, gimmick, attack, device, refuge, method, instrumentality, stepping stone, gateway, ministry, measure, way, tactic, expedient, quomodo, machinery, t",top3/470.mp3
優秀,"yōuxiù (優秀, 优秀)","outstanding, excellent",top3/471.mp3
倒是,"dàoshì (倒是, 倒是)","actually, contrariwise",top3/472.mp3
明星,"míngxīng (明星, 明星)","headliner, lucida, movie/etc. star, impersonator, movie, famous performer, stardom, Venus, star, etc.",top3/473.mp3
吸收,"xīshōu (吸收, 吸收)","absorb, suck up, assimilate, recruit",top3/474.mp3
人格,"réngé (人格, 人格)","lot, fibre, fiber, character, spirit, selfhood, manhood, personality",top3/475.mp3
指數,"zhǐshù (指數, 指数)","exponential, index, index number, index number , indicant, exponential function, exponent, power, index_number, indicator",top3/476.mp3
做好,"zuòhǎo (做好, 做好)",do well,top3/477.mp3
動態,"dòngtài (動態, 动态)","situation, the movement in a certain",top3/478.mp3
游泳,"yóuyǒng (游泳, 游泳)","fin, swim, bathe",top3/479.mp3
不如,"bùrú (不如, 不如)",be unequal/inferior to,top3/480.mp3
出生,"chūshēng (出生, 出生)",be born,top3/481.mp3
遂,"suì (遂, 遂)","accordingly, therewith, and then, and so, thereupon, so, with that, then",top3/482.mp3
當作,"dāngzuò (當作, 当作)","regard_as, regard as, look upon as, treat as, presume",top3/483.mp3
會,"huì (會, 会)","can, be able to, be good at, be skillful",top3/484.mp3
學問,"xuéwèn (學問, 学问)","lear, ology, lore, knowledge, learning, acquirement, learnedness, cognition, erudition, letter, eruditeness, scholarship",top3/485.mp3
嘗試,"chángshì (嘗試, 尝试)","attempt, try",top3/486.mp3
全民,"quánmín (全民, 全民)","whole/entire people, all the people",top3/487.mp3
部落,"bùluò (部落, 部落)",tribe,top3/488.mp3
賺,"zhuàn (賺, 赚)","knock_up, garner, take in, clear, make profit, earn, gain, draw, realize, make a profit, do, bring_in, get, pull_in, make, bring in, pick_up, pull",top3/489.mp3
聯合國,"liánhéguó (聯合國, 联合国)","alignment, United Nations, United_Nations, alliance, confederation, coalition, confederate, alinement, UN",top3/490.mp3
擺,"bǎi (擺, 摆)","place, put, arrange",top3/491.mp3
賺錢,"zhuànqián (賺錢, 赚钱)","profit, gain, make profit, cash in on, earn money, make money",top3/492.mp3
與會,"yǔhuì (與會, 与会)",participate in conference,top3/493.mp3
鳥類,"niǎolèi (鳥類, 鸟类)","clutch, avian, avifauna, sanctuary, birdlife, feather, Aves, birds",top3/494.mp3
答應,"dāyìng (答應, 答应)","agree, promise",top3/495.mp3
掛,"guà (掛, 挂)","hang, put up, hitch, ring up",top3/496.mp3
石頭,"shítou (石頭, 石头)","stony, chimney, rock, lapis, stone",top3/497.mp3
挫折,"cuòzhé (挫折, 挫折)","frustratio, rebuff, defeat, founder, frustration, reverse, breakdown, blight, setback, throwback, abortion, backset, flivver, dash, cross",top3/498.mp3
飛行,"fēixíng (飛行, 飞行)",fly,top3/499.mp3
行程,"xíngchéng (行程, 行程)","throw, travel, tenor, itinerary, route, journey, route/distance of travel, distance of travel, stroke, route of",top3/500.mp3
理性,"lǐxìng (理性, 理性)",reason,top3/501.mp3
夫人,"fūrén (夫人, 夫人)","Lady, lady, memsahib, milady, Dona, Mistress, dona, grande dame, donna, Mrs, mum, Senora, grace, senora, Mrs., madam, Frau, miladi, missus, senhora, wife, ma'am, Madame, madame, missis, Ladyship, Signora, signora",top3/502.mp3
累,"lèi (累, 累)","tire, build by piling up, pile up, strain, weary, toil, accumulate, involve, tired, burthen, work hard, accumulation, fatigued, wear",top3/503.mp3
轉變,"zhuǎnbiàn (轉變, 转变)","change, transform",top3/504.mp3
本質,"běnzhí (本質, 本质)","suchness, basic nature, intrinsic quality, substantial, essentiality, innate character, entity, essential quality, basics, inbeing, essential, nature, self, feather, intrinsic, quiddity, being, substance, metal, quintessence, principle, kind, hypostasis, essence, fiber, internal, spirit, inwardness, woof, basis, gist",top3/505.mp3
上班,"shàngbān (上班, 上班)","start work, go to work, be on duty",top3/506.mp3
興奮,"xīngfèn (興奮, 兴奋)",excited,top3/507.mp3
那邊,"nàbiān (那邊, 那边)","beyond, that side, there",top3/508.mp3
帶動,"dàidòng (帶動, 带动)","drive, spur on, bring along",top3/509.mp3
急,"jí (急, 急)","rapid, fast, violent",top3/510.mp3
捷運,"jiéyùn (捷運, 捷运)",Rapid Transit,top3/511.mp3
諸,"zhū (諸, 诸)","various, Zhu, det.: all, Chu",top3/512.mp3
廣,"guǎng (廣, 广)","wide, spread, vast, expand, numerous",top3/513.mp3
慶祝,"qìngzhù (慶祝, 庆祝)","fete, celebration, keep, festive, commemorate, celebrate, observe, rejoice, felicitate",top3/514.mp3
司機,"sījī (司機, 司机)",driver,top3/515.mp3
難過,"nánguò (難過, 难过)","uncomfortable, feel bad, feel sorry, have hard time, bad, sad, have a",top3/516.mp3
高雄市,"gāoxióngshì (高雄市, 高雄市)",Kaohsiung city a city in,top3/517.mp3
習慣,"xíguàn (習慣, 习惯)",be accustomed/used to,top3/518.mp3
出席,"chūxí (出席, 出席)","attend, be present",top3/519.mp3
外界,"wàijiè (外界, 外界)","external world, external/outside world, the outside world, outside, environment, outside world, externality, external, the",top3/520.mp3
女孩子,"nǔháizi (女孩子, 女孩子)","babe, colleen, sissy, popsy, gal, girl",top3/521.mp3
語法,"yǔfǎ (語法, 语法)","phraseology, parlance, language, syntax, locution, sentence structure, grammar, expression, wording, phrasing, phrase structure, diction",top3/522.mp3
頁,"yè (頁, 页)","page, leaf, m.[general], , sheet of paper, sheet, piece, piece of paper, folio",top3/523.mp3
閱讀,"yuèdú (閱讀, 阅读)","study, read, peruse",top3/524.mp3
頭,"tóu (頭, 头)",m.[general],top3/525.mp3
借,"jiè (借, 借)",lend,top3/526.mp3
拍攝,"pāishè (拍攝, 拍摄)","take picture , shoot film",top3/527.mp3
家族,"jiāzú (家族, 家族)","tribe, covey, family line, race, household, menage, ilk, kinfolk, kin, clan, kinsfolk, phratry, kinship group, kindred, folk, people, kin group, sept, family",top3/528.mp3
身心,"shēnxīn (身心, 身心)",body and mind,top3/529.mp3
專門,"zhuānmén (專門, 专门)","special, specialized",top3/530.mp3
可憐,"kělián (可憐, 可怜)","condole with, have pity on, sympathize with, abject, compassionate, lugubrious, feel for, pity",top3/531.mp3
舞蹈,"wǔdào (舞蹈, 舞蹈)","dancing, saltation, nautch, dance, terpsichore, choreography, stage dancing",top3/532.mp3
味道,"wèidào (味道, 味道)","gustatory perception, gust, tang, taste perception, feeling, savor, flavor, taste sensation, savour, streak, flavour, relish, sapidity, smatch, soupcon, tincture, tasting, smell, smack, gustatory sensation, suggestion, snack, taste",top3/533.mp3
個案,"gèàn (個案, 个案)",case in law/etc.,top3/534.mp3
事先,"shìxiān (事先, 事先)","ahead, beforehand, in advance, in_advance, aforetime, aforehand",top3/535.mp3
大專,"dàzhuān (大專, 大专)",community colleges,top3/536.mp3
下面,"xiàmiàn (下面, 下面)","next, lower level, underside, following, underneath, subordinate, undersurface",top3/537.mp3
下,"xià (下, 下)",m.[activity],top3/538.mp3
練習,"liànxí (練習, 练习)","practice, exercise",top3/539.mp3
就算,"jiùsuàn (就算, 就算)","conj.: even if, granted that",top3/540.mp3
南非,"nánfēi (南非, 南非)",South Africa,top3/541.mp3
表情,"biǎoqíng (表情, 表情)","brow, air, countenance, glow, look, cast, visage, expression, facial expression, gesture, business, dramatics, facial gesture",top3/542.mp3
耶,"yé (耶, 耶)",particle: used when informing sb. of,top3/543.mp3
藉著,"jièzhe (藉著, 藉着)",depend/rely on,top3/544.mp3
以致,"yǐzhì (以致, 以致)","conj.: so that, with the result",top3/545.mp3
自殺,"zìshā (自殺, 自杀)",commit suicide,top3/546.mp3
