key,alt,answer,audio
內閣,"nèigé (內閣, 内阁)",cabinet,top5/294.mp3
山區,"shānqū (山區, 山区)",mountain area,top5/295.mp3
做成,"zuòchéng (做成, 做成)","put, form, crimp, accomplish, successfully complete, model",top5/296.mp3
觀光客,"guānguāngkè (觀光客, 观光客)","rubberneck, dude, tripper, traveler, excursionist, visitant, holidaymaker, tourist, tourism, sightseer",top5/297.mp3
出,"chū (出, 出)","go/come out, exit",top5/298.mp3
老先生,"lǎoxiānshēng (老先生, 老先生)","deary, dearie, old gentleman",top5/299.mp3
研習,"yánxí (研習, 研习)",examine and study,top5/300.mp3
周邊,"zhōubiān (周邊, 周边)","circumference, computer peripheral, environs, peripheral device, precinct, peripheral, periphery, perimeter",top5/301.mp3
希臘,"xīlà (希臘, 希腊)","Ellas, Hellas, Greece, Greek",top5/302.mp3
姓名,"xìngmíng (姓名, 姓名)","surname and personal name, name, full name",top5/303.mp3
抓住,"zhuāzhù (抓住, 抓住)","clutch, grip, grab, kep, nail, grapple, get_hold_of, catch, seize hold of, take_hold_of, grip sb.'s attention, cleek, grasp, hold, nab, seize, tackle, capture, snatch, take, take",top5/304.mp3
合適,"héshì (合適, 合适)","set, fit, accommodate, befit, suitable, right, appropriate, belong, beseem, becoming, suit",top5/305.mp3
老百姓,"lǎobǎixìng (老百姓, 老百姓)","plebe, populace, mister, civilians, roturier, ordinary people, common people",top5/306.mp3
再見,"zàijiàn (再見, 再见)","good bye, see you again",top5/307.mp3
指責,"zhǐzé (指責, 指责)","censure, criticize",top5/308.mp3
限於,"xiànyú (限於, 限于)","be confined, restrict, be limited to, be confined",top5/309.mp3
車禍,"chēhuò (車禍, 车祸)","smash up, road accident, traffic accident",top5/310.mp3
曝光,"pùguāng (曝光, 曝光)",expose,top5/311.mp3
優惠,"yōuhuì (優惠, 优惠)",give preferential/special treatment,top5/312.mp3
無意,"wúyì (無意, 无意)","have no intention, not be inclined",top5/313.mp3
漲,"zhàng (漲, 涨)","rise,  go up of",top5/314.mp3
實務,"shíwù (實務, 实务)",matter of factness,top5/315.mp3
潛能,"qiánnéng (潛能, 潜能)","latent, possibility, latent energy, potency, ability, latent ability, ergal, potentiality, latent energy/ability, potential",top5/316.mp3
聞名,"wénmíng (聞名, 闻名)","known, famous, know sb. by repute, be familiar",top5/317.mp3
擠,"jǐ (擠, 挤)","squeeze, press",top5/318.mp3
說完,"shuōwán (說完, 说完)",after saying something,top5/319.mp3
歹徒,"dǎitú (歹徒, 歹徒)","evildoer,  ruffian,  scoundrel",top5/320.mp3
職位,"zhíwèi (職位, 职位)","slot, appointment, character, berth, post, archbishopric, job, ministry, situation, office, position, spot, billet, place, posting",top5/321.mp3
排列,"páiliè (排列, 排列)","arrange, put in order",top5/322.mp3
師資,"shīzī (師資, 师资)","persons qualifies to teach, teachers, person qualified",top5/323.mp3
菲律賓,"fēilùbīn (菲律賓, 菲律宾)","ylang ylang, Philippine Islands, Philippine, Philippines",top5/324.mp3
媽祖,"māzǔ (媽祖, 妈祖)",a deity of China,top5/325.mp3
名義,"míngyì (名義, 名义)","title, name",top5/326.mp3
客氣,"kèqì (客氣, 客气)","be polite, stand on ceremony",top5/327.mp3
服飾,"fúshì (服飾, 服饰)","neckline, attire, furnishings, costume, dress, trappings, finery, rig out, apparel, dress and personal adornment",top5/328.mp3
哎,"āi (哎, 哎)","dissatisfaction, of surprise, swounds, warning",top5/329.mp3
恐嚇,"kǒnghè (恐嚇, 恐吓)","threaten, intimidate",top5/330.mp3
專心,"zhuānxīn (專心, 专心)","occupy, immerge, pore, zoom in, concentrate, betake, dive, pay attention, concentrate effort, advert, give ear, center, rivet, concentrate",top5/331.mp3
執政黨,"zhízhèngdǎng (執政黨, 执政党)",ruling party,top5/332.mp3
完畢,"wánbì (完畢, 完毕)","end, conclude, complete, completion, finish",top5/333.mp3
氣,"qì (氣, 气)","anger, get angry",top5/334.mp3
卡通,"kǎtōng (卡通, 卡通)",cartoon,top5/335.mp3
犀牛,"xīnióu (犀牛, 犀牛)","rhino, rhinoceros",top5/336.mp3
遍,"biàn (遍, 遍)",m.[activity],top5/337.mp3
誕生,"dànshēng (誕生, 诞生)","be born, come into being, emerge",top5/338.mp3
出售,"chūshòu (出售, 出售)","offer for sale,  sell",top5/339.mp3
用品,"yòngpǐn (用品, 用品)","succedaneum, articles for use, replacer, substitute",top5/340.mp3
欠缺,"qiànquē (欠缺, 欠缺)","lack,  be deficient,  be short",top5/341.mp3
自由化,"zìyóuhuà (自由化, 自由化)",liberalize,top5/342.mp3
住戶,"zhùhù (住戶, 住户)","denizen, resident, inhabitant, building, household, dweller",top5/343.mp3
台北縣,"táiběixiàn (台北縣, 台北县)",Taipei County,top5/344.mp3
擺脫,"bǎituō (擺脫, 摆脱)","disembroil, free oneself, cast/shake off, fling_off, break away from, shake_off, disinvolve, disentangle, shake",top5/345.mp3
供應商,"gōngyìngshāng (供應商, 供应商)","outfitter, provide merchant",top5/346.mp3
講究,"jiǎngjiù (講究, 讲究)","be particular about, pay attention to, stress, strive",top5/347.mp3
命令,"mìnglìng (命令, 命令)","commend, order",top5/348.mp3
伯伯,"bóbó (伯伯, 伯伯)","uncle in law, father's elder brother, uncle",top5/349.mp3
東亞,"dōngyǎ (東亞, 东亚)",East Asia,top5/350.mp3
若要,"ruòyào (若要, 若要)",conj.: if sb. want...,top5/351.mp3
笑話,"xiàohuà (笑話, 笑话)","joke, jest",top5/352.mp3
胸,"xiōng (胸, 胸)","thorax, pectus, pectoral, heart, chest, petto, bosom, breast, mind, bust",top5/353.mp3
被害人,"bèihàirén (被害人, 被害人)","injured party, dupe, the injured party, victim",top5/354.mp3
啟用,"qǐyòng (啟用, 启用)",start using/hiring,top5/355.mp3
拿來,"nálái (拿來, 拿来)","bring, take something for, fetch",top5/356.mp3
帶回,"dàihuí (帶回, 带回)","bring, bring_back, take back",top5/357.mp3
必需,"bìxū (必需, 必需)",need,top5/358.mp3
配置,"pèizhì (配置, 配置)","dispose troops/etc. , deploy",top5/359.mp3
輔仁,"fǔrén (輔仁, 辅仁)",FuJen Catholic University,top5/360.mp3
提早,"tízǎo (提早, 提早)","earlier than planned or expected, in",top5/361.mp3
溫柔,"wēnróu (溫柔, 温柔)",gentle and soft,top5/362.mp3
談判,"tánpàn (談判, 谈判)","negociate, treat, talks, negotiation, negotiate, talk terms, parley, palaver, negotiations, imparl",top5/363.mp3
頭痛,"tóutòng (頭痛, 头痛)","worry, have a headache",top5/364.mp3
上級,"shàngjí (上級, 上级)",higher level/authority,top5/365.mp3
一度,"yīdù (一度, 一度)",once,top5/366.mp3
諸多,"zhūduō (諸多, 诸多)","det.: a good deal, a lot",top5/367.mp3
電動,"diàndòng (電動, 电动)",electric,top5/368.mp3
助益,"zhùyì (助益, 助益)","good, benefit, help and profit",top5/369.mp3
公職,"gōngzhí (公職, 公职)",public office/employment,top5/370.mp3
冷靜,"lěngjìng (冷靜, 冷静)","sober, calm",top5/371.mp3
鬼,"guǐ (鬼, 鬼)","sinister plot, apparition, dirty trick, sprite, spook, spectre, revenant, spirit, wraith, genie, bogle, specter, ghost",top5/372.mp3
合唱團,"héchàngtuán (合唱團, 合唱团)","choir, chorus, ensemble, glee club",top5/373.mp3
求學,"qiúxué (求學, 求学)","study, attend school",top5/374.mp3
重量,"zhòngliàng (重量, 重量)","avoirdupois weight, weight, ponderousness, heaviness, loading, heft, ponderosity, avoirdupois, heftiness, massiveness, gravity, lading",top5/375.mp3
長榮,"chángróng (長榮, 长荣)",Evergreen Group,top5/376.mp3
陌生,"mòshēng (陌生, 陌生)","strange, unfamiliar",top5/377.mp3
通路,"tōnglù (通路, 通路)","lane, runway, corridor, adit, passageway, gateway, road, thoroughfare, way, routeway, laneway, aisle, route, avenue, inlet, approach, door, entry, access, boulevard",top5/378.mp3
國父,"guófù (國父, 国父)","founding_father, Father of the Republic, father of",top5/379.mp3
目錄,"mùlù (目錄, 目录)","beadroll, docket, catalog, contents, listing, catalogue, directory, muster, list, table of contents, bill, inventory, tabulation, cataloguer, table, cataloger, tabular matter, schedule",top5/380.mp3
敗,"bài (敗, 败)","defeat, fail, lose, counteract, be defeated, beat, spoil, decay, wither",top5/381.mp3
考古,"kǎogǔ (考古, 考古)",engage in archaeological studies,top5/382.mp3
高等,"gāoděng (高等, 高等)","higher, advanced",top5/383.mp3
電訊,"diànxùn (電訊, 电讯)","telegraph, telecommunications, telecommunication, flash, telegraphic dispatch",top5/384.mp3
遭遇,"zāoyū (遭遇, 遭遇)","meet with, encounter",top5/385.mp3
趕,"gǎn (趕, 赶)","run after, pursue",top5/386.mp3
台灣省,"táiwānshěng (台灣省, 台湾省)",Taiwan,top5/387.mp3
體質,"tǐzhí (體質, 体质)","habit, constitution, crasis, habitus, health, habitude, physique",top5/388.mp3
考慮到,"kǎolùdào (考慮到, 考虑到)","weigh, consider, count, think over",top5/389.mp3
途中,"túzhōng (途中, 途中)",en route,top5/390.mp3
記載,"jìzài (記載, 记载)","put down in writing, record",top5/391.mp3
施政,"shīzhèng (施政, 施政)","govern, administer",top5/392.mp3
角,"jiǎo (角, 角)","horn, bugle, sth. horn shaped",top5/393.mp3
先行,"xiānxíng (先行, 先行)","beforehand, first, in advance, in_advance",top5/394.mp3
美感,"měigǎn (美感, 美感)","estheticism, aesthetic perception, perception, sense of beauty, aesthetic feeling/perception, beauty, aesthetic",top5/395.mp3
挑,"tiāo (挑, 挑)","pluck, provoking, stir up, choose, incite, instigation, lance, shoulder, push sth. up, selection, carry on",top5/396.mp3
姿態,"zītài (姿態, 姿态)","mannerism, set, stance, pose, attitude, affectation, port, shadow, likeness, carriage, posture, position, movement, gesture, tournure, sort",top5/397.mp3
青春,"qīngchūn (青春, 青春)","springtime, flower, prime, juvenility, youthfulness, one's youth, young adulthood, youth, prime of life, youthhood, juvenescence, may",top5/398.mp3
攤販,"tānfàn (攤販, 摊贩)",street peddler,top5/399.mp3
日漸,"rìjiàn (日漸, 日渐)","with each passing day, day by",top5/400.mp3
圖片,"túpiàn (圖片, 图片)","pictorial matter, picture, photograph, pic, artwork",top5/401.mp3
衛生局,"wèishēngjú (衛生局, 卫生局)",Department of Health,top5/402.mp3
彌補,"míbǔ (彌補, 弥补)","supply, atone, make_up, renew, make up, remedy, redeem, make good, compensate, recuperate, counterbalance",top5/403.mp3
獨自,"dúzì (獨自, 独自)","unaccompanied, solely, by oneself, alone",top5/404.mp3
夥伴,"huǒbàn (夥伴, 夥伴)","feller, brother, associate, coagent, gentry, chum, crony, butty, mate, lad, companionate, cooperator, helpmeet, pard, haver, coachfellow, sidekick, campmate, rival, consort, coadjutor, associator, number, pal, teammate, cully, coterie, supporter, gang, adherent, collaborator, gossip, companion, compadre, compeer, paisano, matey, hearty, copemate, cocker, helpmate, bedfellow, marrow, cobber, ",top5/405.mp3
正,"zhèng (正, 正)","straight, upright, central, honest, just, unbiased",top5/406.mp3
回歸,"huíguī (回歸, 回归)","reunification, return, regressive, regress",top5/407.mp3
分開,"fēnkāi (分開, 分开)","rive, uncouple, unyoke, divaricate, detach, disjoint, cleave, shift, break_up, cut, segregate, isolate, divorce, severalize, unclasp, divide, dissever, disjoin, break, come off, demarcate, fork, sever, sequester, disconnect, part, come away, sunder, break up, keep apart, separate, diverge, branch, set_off, ramify, split, sequestrate, untwine, separation, set",top5/408.mp3
難題,"nántí (難題, 难题)","problem, Gordian knot, grief, sticker, question, enigma, difficult problem, puzzler, spinosity, stickler, a hard nut",top5/409.mp3
羅馬,"luómǎ (羅馬, 罗马)","Babylon, Rome, capital of Italy, Roma, Italian capital, Eternal City",top5/410.mp3
明亮,"míngliàng (明亮, 明亮)","brighten, well lit, shining, bright",top5/411.mp3
談話,"tánhuà (談話, 谈话)","talk, speech",top5/412.mp3
藏,"cáng (藏, 藏)","lay by, concealment, conceal, hide, store",top5/413.mp3
個體,"gètǐ (個體, 个体)","unit, individual, individuality",top5/414.mp3
順序,"shùnxù (順序, 顺序)","system, method, taxis, gradation, consecution, succession, order, ranking, rota, sequence, orderliness, turn",top5/415.mp3
助教,"zhùjiào (助教, 助教)","demonstrator, teaching assistant, assistant, tutor",top5/416.mp3
前述,"qiánshù (前述, 前述)",above mentioned,top5/417.mp3
帝國,"dìguó (帝國, 帝国)","Reich, imperial, empery, empire",top5/418.mp3
特地,"tèdì (特地, 特地)","purposely, specially, on purpose",top5/419.mp3
執照,"zhízhào (執照, 执照)","endorsement, charter, countenance, imprimatur, permit, warrant, sanction, qualification, certificate, licence, license",top5/420.mp3
名為,"míngwéi (名為, 名为)","be called, be known as",top5/421.mp3
部會,"bùhuì (部會, 部会)",organization of government,top5/422.mp3
新聞局,"xīnwénjú (新聞局, 新闻局)",Government Information Office,top5/423.mp3
新生,"xīnshēng (新生, 新生)",new student,top5/424.mp3
萬物,"wànwù (萬物, 万物)","all things on earth, myriads of",top5/425.mp3
悲劇,"bēijù (悲劇, 悲剧)",tragedy,top5/426.mp3
早日,"zǎorì (早日, 早日)","at an early date, early, soon",top5/427.mp3
離去,"líqù (離去, 离去)",leave,top5/428.mp3
人選,"rénxuǎn (人選, 人选)",choice among persons,top5/429.mp3
電視台,"diànshìtái (電視台, 电视台)","television station, station, spreader, broadcaster, TV station",top5/430.mp3
親戚,"qīnqī (親戚, 亲戚)","belongings, relation, kinswoman, kinsman, kith, kindred, cousinry, sib, ally, relative, relatives, kin, connection, kinsfolk, cousin",top5/431.mp3
營業額,"yíngyèé (營業額, 营业额)","turnover, business volume",top5/432.mp3
彰化,"zhānghuà (彰化, 彰化)",Chang hwa a county,top5/433.mp3
質,"zhí (質, 质)","nature, character, temperament, quality, matter, substance",top5/434.mp3
一點兒,"yīdiǎnēr (一點兒, 一点儿)",det.: a little bit,top5/435.mp3
水源,"shuǐyuán (水源, 水源)","headwaters,  waterhead,  source of water",top5/436.mp3
主流,"zhǔliú (主流, 主流)","main stream/current,  essential/main aspect/trend",top5/437.mp3
藝術品,"yìshùpǐn (藝術品, 艺术品)",work of art,top5/438.mp3
薪水,"xīnshuǐ (薪水, 薪水)","stipend, emolument, remuneration, screw, pay, wages, earnings, fee, compensation, pay_packet, salary, wage, living",top5/439.mp3
觀測,"guāncè (觀測, 观测)","observe, survey",top5/440.mp3
愛滋病,"àizībìng (愛滋病, 爱滋病)","acquired immune deficiency syndrome, AIDS",top5/441.mp3
簡介,"jiǎnjiè (簡介, 简介)","brief introduction, synopsis",top5/442.mp3
光線,"guāngxiàn (光線, 光线)","ray_of_light, shaft, beam, beam of light, radiation, light beam, sunray, light, lighting, ray, ray of",top5/443.mp3
範疇,"fànchóu (範疇, 范畴)",category,top5/444.mp3
色情,"sèqíng (色情, 色情)","sexy, eroticism, sex, pornographic, pornography, porn, coprology, porno, salacity",top5/445.mp3
幅度,"fúdù (幅度, 幅度)","amplitude, breadth, extent, spread, range, spectrum, scope",top5/446.mp3
夜間部,"yèjiānbù (夜間部, 夜间部)",night division school/college/etc.,top5/447.mp3
佛陀,"fótuó (佛陀, 佛陀)","Gautama Buddha, Siddhartha, Gautama, Buddha, pickpocket, the Buddha",top5/448.mp3
南方,"nánfāng (南方, 南方)","S, due south, the southern part of",top5/449.mp3
首度,"shǒudù (首度, 首度)",first time,top5/450.mp3
胖,"pàng (胖, 胖)","fat, stout, plump",top5/451.mp3
相當於,"xiāngdāngyú (相當於, 相当于)","muster, be equal to, equivalent, amount",top5/452.mp3
狼,"láng (狼, 狼)","wolf, greedy and cruel person",top5/453.mp3
秘密,"mìmì (秘密, 秘密)",secret,top5/454.mp3
商場,"shāngchǎng (商場, 商场)","department store, bazar, line of business, field of",top5/455.mp3
海軍,"hǎijūn (海軍, 海军)","marine, naval, admiralty, jolly, navy",top5/456.mp3
尋,"xún (尋, 寻)","try to find, look for, seek, search",top5/457.mp3
鄉村,"xiāngcūn (鄉村, 乡村)","country, countryside, campong, rural, rural area, village, Kampong, hamlet",top5/458.mp3
花錢,"huāqián (花錢, 花钱)",spend money,top5/459.mp3
甫,"fǔ (甫, 甫)","a moment ago, just now",top5/460.mp3
煩惱,"fánnǎo (煩惱, 烦恼)",vexation,top5/461.mp3
逮捕,"dǎibǔ (逮捕, 逮捕)",make an arrest,top5/462.mp3
開設,"kāishè (開設, 开设)","open shop/etc. , offer",top5/463.mp3
廁所,"cèsuǒ (廁所, 厕所)","john, W.C., can, jakes, lavatory, lav, cloaca, crapper, privy, water closet, bathroom, bog, washroom, closet, convenience, stool, rear, latrine, loo, facility, toilet, John, cloakroom",top5/464.mp3
繁殖,"fánzhí (繁殖, 繁殖)","breed, reproduce, propagate",top5/465.mp3
融合,"rónghé (融合, 融合)","mix together, fuse, stick together",top5/466.mp3
漁船,"yūchuán (漁船, 渔船)","fisherman, fishermen, fisherboat, fisher, fishing boat, wherry",top5/467.mp3
劉,"liú (劉, 刘)","Liu, Surname",top5/468.mp3
下令,"xiàlìng (下令, 下令)","give orders, order, give order, call_out, appoint, prescribe, call out, dictate",top5/469.mp3
生動,"shēngdòng (生動, 生动)","lively, moving, vivid, lifelike",top5/470.mp3
老太太,"lǎotàitài (老太太, 老太太)","old lady, your my/his/etc.",top5/471.mp3
成長率,"chéngzhǎnglù (成長率, 成长率)","rate of increase, increase, increment, rate of growth, growth",top5/472.mp3
老是,"lǎoshì (老是, 老是)",always,top5/473.mp3
周,"zhōu (周, 周)",m.[standard],top5/474.mp3
抗,"kàng (抗, 抗)","combat, defy, campaign, be a match for, agitate, be match",top5/475.mp3
看好,"kànhǎo (看好, 看好)",believe something/someone will be worthy,top5/476.mp3
阿拉伯,"ālābó (阿拉伯, 阿拉伯)","Arab, Arabian, Arabic",top5/477.mp3
紀念,"jìniàn (紀念, 纪念)","commemoration, souvenir",top5/478.mp3
長達,"chángdá (長達, 长达)",lengthen out to,top5/479.mp3
所屬,"suǒshǔ (所屬, 所属)",subsidiary,top5/480.mp3
馬祖,"mǎzǔ (馬祖, 马祖)",Matsu,top5/481.mp3
真相,"zhēnxiàng (真相, 真相)","fact, bottom, low down, the real facts, dinkum, truth, real/true situation, size, score, real, lowdown, real",top5/482.mp3
妥善,"tuǒshàn (妥善, 妥善)","appropriate, proper",top5/483.mp3
編目,"biānmù (編目, 编目)",catalogue,top5/484.mp3
開創,"kāichuàng (開創, 开创)","start, initiate",top5/485.mp3
模特兒,"mótèēr (模特兒, 模特儿)","poser, artist's model, model",top5/486.mp3
圖騰,"túténg (圖騰, 图腾)",totem,top5/487.mp3
辦公,"bàngōng (辦公, 办公)",work usu. in an,top5/488.mp3
遲,"chí (遲, 迟)",late,top5/489.mp3
線路,"xiànlù (線路, 线路)","wiring, line, route, circuit",top5/490.mp3
刊物,"kānwù (刊物, 刊物)","publication,  periodical",top5/491.mp3
而後,"érhòu (而後, 而后)",thereafter,top5/492.mp3
人潮,"réncháo (人潮, 人潮)",stream of people,top5/493.mp3
聲明,"shēngmíng (聲明, 声明)","statement, pronouncement",top5/494.mp3
動手,"dòngshǒu (動手, 动手)","attack, get to work, hit out, begin, strike, hit, start work, handle, raise",top5/495.mp3
購,"gòu (購, 购)",buy,top5/496.mp3
蛋,"dàn (蛋, 蛋)","clump, egg, lump, bunch, an egg shaped thing",top5/497.mp3
薪資,"xīnzī (薪資, 薪资)","salary, wages",top5/498.mp3
好吃,"hǎochī (好吃, 好吃)","delicious, good to eat, tasty, enjoy eating good",top5/499.mp3
定居,"dìngjū (定居, 定居)",settle down,top5/500.mp3
被告,"bèigào (被告, 被告)","tenant, indictee, accused, respondent, defendant, suspect, the accused, appellee",top5/501.mp3
安靜,"ānjìng (安靜, 安静)","lull, quieten, quiesce, dummy, quiet down, quiet, hush, pipe down, peaceful",top5/502.mp3
災難,"zāinàn (災難, 灾难)","affliction, tragedy, adversity, catastrophe, wo, misadventure, calamitous, mishap, bad luck, tribulation, smashup, cataclysm, trouble, mischance, disaster, mucker, fate, calamity, scourge, plague, infliction, visitation, misfortune, casualty, suffering, melt down",top5/503.mp3
交談,"jiāotán (交談, 交谈)","converse, chat",top5/504.mp3
同業,"tóngyè (同業, 同业)","fraternity, person of same business, person of",top5/505.mp3
住宿,"zhùsù (住宿, 住宿)","stay, put up, get accommodations",top5/506.mp3
缺少,"quēshǎo (缺少, 缺少)","lack, be short of",top5/507.mp3
何必,"hébì (何必, 何必)","why must...?, there is no need",top5/508.mp3
便當,"biàndāng (便當, 便当)","take out food, box lunch/dinner, fast food, boxed",top5/509.mp3
抽煙,"chōuyān (抽煙, 抽烟)",smoke pipe/etc.,top5/510.mp3
如同,"rútóng (如同, 如同)",like,top5/511.mp3
領隊,"lǐngduì (領隊, 领队)",leader of a group/team/etc.,top5/512.mp3
進出,"jìnchū (進出, 进出)",go in and out,top5/513.mp3
減,"jiǎn (減, 减)","knock_down, derogate, cut, lessen, reduce, subtraction, diminish, reduction, decrease, dwindle, subtract, minus, deduct",top5/514.mp3
新娘,"xīnniáng (新娘, 新娘)",bride,top5/515.mp3
圖案,"túàn (圖案, 图案)","miniature, device, pattern, illumination, emblem, embossment, design, imprint, cutout, designing, type",top5/516.mp3
腳踏車,"jiǎotàchē (腳踏車, 脚踏车)","machine, bicycle, cyclist, push bike, cycle, motorcycle, bike, scooter, velocipede",top5/517.mp3
頻繁,"pínfán (頻繁, 频繁)","frequent, often",top5/518.mp3
落,"luò (落, 落)","come down, have, remain where one is, go",top5/519.mp3
電梯,"diàntī (電梯, 电梯)","lift, elevator",top5/520.mp3
學分,"xuéfēn (學分, 学分)","point, semester hour, course credit, credit",top5/521.mp3
題,"tí (題, 题)",m.[general],top5/522.mp3
實習,"shíxí (實習, 实习)","practice, do fieldwork",top5/523.mp3
支撐,"zhīchēng (支撐, 支撑)","prop up,  sustain,  support",top5/524.mp3
母語,"mǔyǔ (母語, 母语)","maternal language, mother_tongue, parent language, first language, vulgate, mother tongue",top5/525.mp3
包,"bāo (包, 包)","wrap,  surround,  encircle,  envelop,  include, ",top5/526.mp3
補習班,"bǔxíbān (補習班, 补习班)","cram school, continuation class, crammer",top5/527.mp3
吃完,"chīwán (吃完, 吃完)",finish eating,top5/528.mp3
鄉下,"xiāngxià (鄉下, 乡下)","country, countryside, rural, village, province, country side , mofussil, back_country",top5/529.mp3
交大,"jiāodà (交大, 交大)",National Chiao Tung University,top5/530.mp3
放寬,"fàngkuān (放寬, 放宽)","relax restrictions, ease, let out e.g., dress",top5/531.mp3
既有,"jìyǒu (既有, 既有)","established, intrinsic, inherent, conventional, innate",top5/532.mp3
研討,"yántǎo (研討, 研讨)","deliberate, discuss",top5/533.mp3
抽象,"chōuxiàng (抽象, 抽象)",abstract,top5/534.mp3
高山,"gāoshān (高山, 高山)","jebel, high mountain, mountain, alp, mount, ben",top5/535.mp3
假設,"jiǎshè (假設, 假设)","suppose, assume, presume",top5/536.mp3
販賣,"fànmài (販賣, 贩卖)","peddle, sell",top5/537.mp3
票,"piào (票, 票)",m.[general],top5/538.mp3
國土,"guótǔ (國土, 国土)","territorial dominion, state, country, colony, soil, nation, realm, soli, province, territory, mandate, dominion, land",top5/539.mp3
無線電,"wúxiàndiàn (無線電, 无线电)",radio,top5/540.mp3
各式各樣,"gèshìgèyàng (各式各樣, 各式各样)","various, kinds, sundry, all sorts, assorted",top5/541.mp3
前言,"qiányán (前言, 前言)","lead, introduction, preface, preamble, lead in, front matter, prelims, prelim, premise, prelude, earlier remarks, foreword, prolusion, front_matter, prologue, induction",top5/542.mp3
工商,"gōngshāng (工商, 工商)","industrial and commercial circles, business circles, industry",top5/543.mp3
激發,"jīfā (激發, 激发)","spark, incite, suggest, explode, excitation, foster, motivate, arouse, stir, draw on, set off, energize, excite, stimulation, stimulate",top5/544.mp3
學歷,"xuélì (學歷, 学历)","education, record of formal schooling, antecedents",top5/545.mp3
趣味,"qùwèi (趣味, 趣味)","playfulness, merriment, savor, camp, interest, salt, delight, savour, liking, fun, gout, preference, spice, lust, gusto, palate, taste, delectation",top5/546.mp3
天堂,"tiāntáng (天堂, 天堂)","paradise,  heaven",top5/547.mp3
提倡,"tíchàng (提倡, 提倡)","advocate, encourage, recommend",top5/548.mp3
總裁,"zǒngcái (總裁, 总裁)","head examiner, director general, president, governor",top5/549.mp3
分數,"fēnshù (分數, 分数)","point, score, mark, grade, fraction, football score, numeric",top5/550.mp3
上山,"shàngshān (上山, 上山)","go up a hill, go to",top5/551.mp3
失,"shī (失, 失)","fail to achieve one's end, deviate",top5/552.mp3
肌膚,"jīfū (肌膚, 肌肤)",skin,top5/553.mp3
兵,"bīng (兵, 兵)","fighter, troops, armed force, arms, dogface, pawn in Ch. chess, military, weapons, private, soldier, ranker, joe, army, pawn, rank",top5/554.mp3
啤酒,"píjiǔ (啤酒, 啤酒)","malt liquor, malt, suds, nappy, wallop, beery, malt_liquor, stout, barley bree, brewage, beer",top5/555.mp3
公開賽,"gōngkāisài (公開賽, 公开赛)",open,top5/556.mp3
信用,"xìnyòng (信用, 信用)","honour, trustfulness, confidence, trustingness, trustworthiness, repute, affiance, credit, reposal, trust, tick, reputation, credence, jawbone, honor",top5/557.mp3
測,"cè (測, 测)","measure out, conjecture, measure, infer, survey, fathom",top5/558.mp3
提案,"tíàn (提案, 提案)","motion, proposal, draft resolution",top5/559.mp3
吋,"cùn (吋, 吋)",m.[standard],top5/560.mp3
批評,"pīpíng (批評, 批评)",criticism,top5/561.mp3
尾巴,"yǐba5 (尾巴, 尾巴)","appendage, a person shadowing sb., stern, tail like",top5/562.mp3
風潮,"fēngcháo (風潮, 风潮)","agitation, unrest",top5/563.mp3
星,"xīng (星, 星)","star, heavenly body",top5/564.mp3
迷信,"míxìn (迷信, 迷信)","have blind faith in, make fetish",top5/565.mp3
吐,"tǔ (吐, 吐)","articulation, utter, ptyalize, puke, articulate, vomit, spin, spew, tell, give up unwillingly, spit, speak out, spit up, disgorge, expectorate, cough",top5/566.mp3
鐵,"tiě (鐵, 铁)","shovel, smoothing iron, iron, ferrous, arms, Surname, Fe, ferrum, spade, weapon",top5/567.mp3
重心,"zhòngxīn (重心, 重心)","focus, fulcrum, heart, focusing, focussing, barycenter, centroid, centre of gravity, centering, centre_of_gravity, center of gravity, center_of_gravity, core",top5/568.mp3
海拔,"hǎibá (海拔, 海拔)","natural elevation, ALT, height above sea level, altitude, sea_level, height, EL, above",top5/569.mp3
眾生,"zhòngshēng (眾生, 众生)",all living creatures,top5/570.mp3
明,"míng (明, 明)","know, distinct, obvious, open, understand, clear, overt, bright",top5/571.mp3
徵收,"zhēngshōu (徵收, 征收)","levy, collect",top5/572.mp3
變更,"biàngēng (變更, 变更)","change, modify",top5/573.mp3
尊敬,"zūnjìng (尊敬, 尊敬)","respect, honor, esteem",top5/574.mp3
線條,"xiàntiáo (線條, 线条)","line in drawing, bar, etc. , printing, line",top5/575.mp3
瘋狂,"fēngkuáng (瘋狂, 疯狂)","insane, frenzied, unbridled",top5/576.mp3
總共,"zǒnggòng (總共, 总共)","in all, all told, altogether",top5/577.mp3
人家,"rénjiā (人家, 人家)","sb. else,  I used",top5/578.mp3
元素,"yuánsù (元素, 元素)",element,top5/579.mp3
永,"yǒng (永, 永)","perpetually, forever, always",top5/580.mp3
共產黨,"gòngchǎndǎng (共產黨, 共产党)","Red, Communist Party, Communist party",top5/581.mp3
共產主義,"gòngchǎnzhǔyì (共產主義, 共产主义)","Marxism, bolshevism, Marxism Leninism, Leninism, Sovietism, communism, sovietism, collectivism, Bolshevism",top5/582.mp3
加速,"jiāsù (加速, 加速)",acceleratedly,top5/583.mp3
鏡子,"jìngzi5 (鏡子, 镜子)","looking_glass, gaper, looking glass, mirror, spectacles, glass, glasses",top5/584.mp3
絲毫,"sīháo (絲毫, 丝毫)","scintilla, shred, shadow, vestige, det.: in the slightest amount, degree",top5/585.mp3
