key,alt,answer,audio
誰,"shéi (誰, 谁)","who, someone, anyone",top1/304.mp3
見,"jiàn (見, 见)","see, be exposed to, become visible, call on, refer to, meet with, appear to be, appear, vide, catch sight of, meet",top1/305.mp3
半,"bàn (半, 半)",det.: half,top1/306.mp3
時代,"shídài (時代, 时代)","day, period, a period in one's life, epoch, present time, historical period, time, chapter, period in one's life, modern times, historic period, contemporary world, times, era, modern world, age",top1/307.mp3
完成,"wánchéng (完成, 完成)","fill in, finish out, fulfil, practice, complete, finish, encompass, clear_up, top_off, cleave, top off, accomplishment, make out, effect, perfective, fulfill, go through, exercise, discharge, fill out, completion, end, run, bring ... to fruition, round_out, achieve, execute, round out, make, cap off, accomplish, practise, follow through, come, finalize, fulfilment, dispatch, bring ...",top1/308.mp3
帶,"dài (帶, 带)","look after, raise",top1/309.mp3
相當,"xiāngdāng (相當, 相当)","quite, fairly, considerably",top1/310.mp3
同學,"tóngxué (同學, 同学)","class fellow, fellow student, condisciple, classmate, schoolmate, schoolfellow, form of address used in speaking to a student",top1/311.mp3
件,"jiàn (件, 件)","correspondence, paper, document, bit, m.[general], , single item, letter, piece",top1/312.mp3
能力,"nénglì (能力, 能力)","department, potency, ability, acquisition, acquirement, capacity, performance, oomph, sufficiency, energy, competence, accomplishment, size, might, faculty, hand, coequal, efficiency, inner resources, capability, giftie, attainment, capableness, zip, skill, competency, power",top1/313.mp3
別人,"biérén (別人, 别人)","others, other people, another person",top1/314.mp3
生命,"shēngmìng (生命, 生命)","breath, god, head, anima, days, organism, blood, life, living thing, skin, longevity, being, vital, life form",top1/315.mp3
場,"cháng (場, 场)",m.[event],top1/316.mp3
會議,"huìyì (會議, 会议)","synod, moot, conference, board, convocation, soviet, congress, talks, indaba, negotiation, junta, group discussion, convention, meeting place, session, council, rendezvous, colloquy, coming together, powwow, seance, meeting, forum, consultation, roll up, get together, assembly",top1/317.mp3
容易,"róngyì (容易, 容易)",easy,top1/318.mp3
開發,"kāifā (開發, 开发)","develop, open up, exploit",top1/319.mp3
民眾,"mínzhòng (民眾, 民众)","civil, crowd, masses, populace, rank_and_file, the masses, the masses of the people, the populace, demos, mob, multitude, plebs, commons, the common people, the people, million, public",top1/320.mp3
事情,"shìqíng (事情, 事情)","proposition, pie, shebang, thing, affair, occasions, undertaking, concern, question, business, schmear, matter",top1/321.mp3
書,"shū (書, 书)","volume, document, style of calligraphy, book, script, letter",top1/322.mp3
事實,"shìshí (事實, 事实)","mood, circumstance, fact, factual, reality, verity, case, deed, sooth, troth, actuality, truth, matter, matter of fact",top1/323.mp3
有關,"yǒuguān (有關, 有关)",be related,top1/324.mp3
自,"zì (自, 自)","from, since",top1/325.mp3
組織,"zǔzhī (組織, 组织)","tissue, nerve, weave, organization, organized system",top1/326.mp3
言,"yán (言, 言)","say, talk, speak",top1/327.mp3
愛,"ài (愛, 爱)","love, like, be fond of, be keen on, cherish, be apt to",top1/328.mp3
建立,"jiànlì (建立, 建立)","establish, set up, found",top1/329.mp3
相關,"xiāngguān (相關, 相关)","cognate, relational, interrelate, associated, be interrelated, relevant, related, be mutually related",top1/330.mp3
均,"jūn (均, 均)","without exception, all",top1/331.mp3
產生,"chǎnshēng (產生, 产生)","come into being, produce, engender, emerge",top1/332.mp3
業者,"yèzhě (業者, 业者)","dealer, interest",top1/333.mp3
解決,"jiějué (解決, 解决)","solve, resolve, settle, dispose of, finish off",top1/334.mp3
完全,"wánquán (完全, 完全)","completely, fully, wholly, absolutely",top1/335.mp3
的話,"dehuà (的話, 的话)",conj.: if,top1/336.mp3
接受,"jiēshòu (接受, 接受)","receive honors, have, receive, acknowledge, sweep up, espouse, etc. , come to grips, adopt, embrace, greet, welcome, hook on, seize on, take up, accede, taken, entertain, latch on, buy, fasten on, swallow, imbibe, accept, receive",top1/337.mp3
知,"zhī (知, 知)","tell, notify, inform, be expert in, know, sense, be aware of, administration, notification, administer, be in charge of, realize",top1/338.mp3
約,"yuē (約, 约)","about, around",top1/339.mp3
建築,"jiànzhù, jiànzhú (建築, 建筑)","building, structure, edifice, architecture",top1/340.mp3
一般,"yībān (一般, 一般)","general, ordinary, common",top1/341.mp3
推動,"tuīdòng (推動, 推动)","push forward, promote",top1/342.mp3
過程,"guòchéng (過程, 过程)","unconscious process, mechanism, process, act, round, course",top1/343.mp3
管理,"guǎnlǐ (管理, 管理)","manage, supervise, take care of",top1/344.mp3
功能,"gōngnéng (功能, 功能)","functional, niche, function, competence, capacity, anatomy",top1/345.mp3
手,"shǒu (手, 手)",hand,top1/346.mp3
打,"dǎ (打, 打)","generalized verb of doing with specific meaning determined by its object, strike, hit, fight, construct, forge, mix",top1/347.mp3
水,"shuǐ (水, 水)","water, H2O, liquid, bubble, a general term for rivers,  lakes,  seas,  etc., Shiu, waters, aqueous, Aquarius, river, Surname, blister, drink, eau, aqua",top1/348.mp3
要求,"yāoqiú (要求, 要求)","request, demand",top1/349.mp3
小朋友,"xiǎopéngyǒu (小朋友, 小朋友)","child adult address to child , little boy, children, little boy/girl, girl, little girl, little boy or girl, child",top1/350.mp3
教授,"jiàoshòu (教授, 教授)",professor,top1/351.mp3
難,"nán (難, 难)","make difficulties, take to task, put ... into a difficult position, disagreeable, make difficult, unpleasant, hard, difficult, troublesome, blame",top1/352.mp3
我國,"wǒguó (我國, 我国)",our country,top1/353.mp3
告訴,"gàosù (告訴, 告诉)","tell, preach, notify, impart, inform, represent, apprize, send word, share, advise, give notice, apprise, assure, let know",top1/354.mp3
內容,"nèiróng (內容, 内容)","subject_matter, content, cognitive content, internal, contents, mental object, meat, substance, matter, lining",top1/355.mp3
結果,"jiéguǒ (結果, 结果)","result, outcome, consequence",top1/356.mp3
調查,"diàochá (調查, 调查)","investigate, look into, survey",top1/357.mp3
家庭,"jiātíng (家庭, 家庭)","hearthstone, background, fireside, establishment, household, hearth, domestic, hearthside, menage, home, family unit, family, house",top1/358.mp3
成立,"chénglì (成立, 成立)","found, establish, be tenable, hold water",top1/359.mp3
選擇,"xuǎnzé (選擇, 选择)","select, opt",top1/360.mp3
經營,"jīngyíng (經營, 经营)","manage, run, engage in",top1/361.mp3
然而,"ránér (然而, 然而)","conj.: even so, but",top1/362.mp3
父母,"fùmǔ (父母, 父母)","parental, parents, father and mother, folks",top1/363.mp3
寫,"xiě (寫, 写)","description, bewrite, direct, describe, pencil, draw, paint, inscribe, write, depiction, write_out, throw_off, depict, address, author, screeve, word, compose",top1/364.mp3
人類,"rénlèi (人類, 人类)","man, wight, human_being, human, human race, mankind, individual, human species, Homo_sapiens, populace, creature, hominid, world, mortality, microcosm, humans, humanitarianism, humanity, humanness, human beings/species, people, species, humankind, human beings, public, mortal",top1/365.mp3
至於,"zhìyú (至於, 至于)",as for/to,top1/366.mp3
買,"mǎi (買, 买)","pick up, invest, hire, buy, purchase, put_down, trade, get",top1/367.mp3
尤其,"yóují (尤其, 尤其)",especially,top1/368.mp3
配合,"pèihé (配合, 配合)","coordinate,  cooperate",top1/369.mp3
進入,"jìnrù (進入, 进入)","go_into, get_in, debouch, get in, go into, move into, come_into, pass, step_in, lapse, get_into, set in, go in, get into, kick in, penetrate, intromission, pierce, come_in, come in, enter, entry, sink, impenetrate",top1/370.mp3
例如,"lìrú (例如, 例如)","for instance/example, e.g., such as",top1/371.mp3
得,"děi (得, 得)","should be, need",top1/372.mp3
討論,"tǎolùn (討論, 讨论)","to discuss, to take something up with someone, to talk about",top1/373.mp3
依,"yī (依, 依)","according to, judging by",top1/374.mp3
作品,"zuòpǐn (作品, 作品)","writing, musical composition, whole kit and caboodle, works of literature, artwork, kit and caboodle, product, whole works, creation, full treatment, kit and boodle, whole kit and boodle, works of literature/art",top1/375.mp3
情形,"qíngxíng (情形, 情形)","circumstance, trimness, event, trim, instance, state of affairs, case, circumstances, status, situation, condition",top1/376.mp3
資源,"zīyuán (資源, 资源)","resource, natural resources, mine, resources",top1/377.mp3
原因,"yuányīn (原因, 原因)","origin, causation, reason, wherefore, causal, breeder, spore, cause, causal agent, whence, causal agency, occasion, root, subject, causality, why, starter",top1/378.mp3
啦,"lā (啦, 啦)",particle: used when informing sb. of st.; indicating excitement/doubt/comfort/etc.,top1/379.mp3
妳,"nǐ (妳, 妳)",you female,top1/380.mp3
運動,"yùndòng (運動, 运动)","sports, athletics, exercise, movement, campaign",top1/381.mp3
觀念,"guānniàn (觀念, 观念)","conception, intension, theory, philosophy, idolum, connotation, idea, sense, presentation, notion, concept, construct, intellection, presentment, thought, notional, conceit",top1/382.mp3
軟體,"ruǎntǐ (軟體, 软体)",software,top1/383.mp3
品質,"pǐnzhí (品質, 品质)","calibre, appraisal, caliber, character, self, intrinsic, brew, quality, timber, sort",top1/384.mp3
經過,"jīngguò (經過, 经过)","pass, go through, undergo",top1/385.mp3
如此,"rúcǐ (如此, 如此)","thus, like this, such",top1/386.mp3
嗯,"ēn (嗯, 嗯)","O.K., How come, Huh, What, Why, Agreed!, well, um",top1/387.mp3
精神,"jīngshén (精神, 精神)","god, guts, heart, pneuma, consciousness, vigor, life, energy, vim, courage, esprit, moral, get up and",top1/388.mp3
影響,"yǐngxiǎng (影響, 影响)",influence,top1/389.mp3
之,"zhī (之, 之)","it,  him,  her,  this",top1/390.mp3
好像,"hǎoxiàng (好像, 好像)","seem, be like",top1/391.mp3
成,"chéng (成, 成)","become, turn into",top1/392.mp3
參與,"cānyū (參與, 参与)",participate in,top1/393.mp3
以後,"yǐhòu (以後, 以后)","afterwards, later, future, in the future, hereafter",top1/394.mp3
於是,"yúshì (於是, 于是)","conj.: thereupon, hence, consequently, as a result",top1/395.mp3
部分,"bùfèn (部分, 部分)","partial, department, section, partialness, slice, pars, part, det.: part, percent, partage, sphere, component, divvy, segment, portion, fraction, sector, chapter, share, percentage, piece, division, sectional, parcel",top1/396.mp3
另外,"lìngwài (另外, 另外)","conj.: in addition,  besides,  moreover",top1/397.mp3
公園,"gōngyuán (公園, 公园)","common, green, garden, commons, park",top1/398.mp3
透過,"tòuguò (透過, 透过)",via,top1/399.mp3
訓練,"xùnliàn (訓練, 训练)",training,top1/400.mp3
努力,"nǔlì (努力, 努力)","make great effort, try hard",top1/401.mp3
具有,"jùyǒu (具有, 具有)","be provided with, have, have got, possess, hold, possession, carry, inhere, bear",top1/402.mp3
共同,"gòngtóng (共同, 共同)","common, joint",top1/403.mp3
所謂,"suǒwèi (所謂, 所谓)",so called,top1/404.mp3
行為,"xíngwéi (行為, 行为)","fact, demeanor, form, deportment, dealing, behavior, doings, course, act, point, goings on, demeanour, procedure, lapse, going, bearing, turn, behaviour, activity, ongoing, thing, human action, conduct, commitment, human activity, behavioral, agency, deed, comportment, action",top1/405.mp3
合作,"hézuò (合作, 合作)","cooperate, collaborate, work together",top1/406.mp3
經,"jīng (經, 经)","as a result of, through, after",top1/407.mp3
目標,"mùbiāo (目標, 目标)","polestar, objective, goal, bourn, object, meaning, aim, end point, target, cause, landmark, butt, lodestar, bull's eye, mark, tee, cynosure, end, bell ringer, loadstar, quaesitum, destination",top1/408.mp3
起來,"qǐlái (起來, 起来)",[aspect],top1/409.mp3
考慮,"kǎolù (考慮, 考虑)","think over, consider",top1/410.mp3
長,"cháng (長, 长)","long, be strong/good in/at",top1/411.mp3
意見,"yìjiàn (意見, 意见)","latitude, point_of_view, estimation, sight, conceit, verdict, hypothesis, attitude, estimate, possibility, judgement, appraisal, ground, slant, differing opinion, ruling, complaint, thinking, suggestion, comment, advisement, mind, apprehension, say, vote, impression, deliverance, view, understanding, feeling, idea, notion, sentiment, judgment, advice, current, opinion, advert, theory, v",top1/412.mp3
辦法,"bànfǎ (辦法, 办法)","road, expedient, policy, agency, measure, way, method, means",top1/413.mp3
音樂,"yīnyuè (音樂, 音乐)",music,top1/414.mp3
連,"lián (連, 连)",conj.: including,top1/415.mp3
受,"shòu (受, 受)",passive signifier,top1/416.mp3
廠商,"chǎngshāng (廠商, 厂商)","factory owner, factories and stores, firm, maker, business organization, business concern, manufacturing business, concern, manufacturer, business",top1/417.mp3
隻,"zhī (隻, 只)",m.[general],top1/418.mp3
受到,"shòudào (受到, 受到)","experience, receive, come in for, suffer, undergo, come_in_for, be given, come_to, be subjected to",top1/419.mp3
一切,"yīqiè (一切, 一切)","det.: everything,  every",top1/420.mp3
或是,"huòshì (或是, 或是)","conj.: or, perhaps",top1/421.mp3
中央,"zhōngyāng (中央, 中央)",central authorities of state/party/etc.,top1/422.mp3
某,"mǒu (某, 某)","det.: some, certain",top1/423.mp3
女性,"nǔxìng (女性, 女性)","lady, female sex, womankind, feminie, female, sex, petticoat, femininity, female person, woman, she, patroness, womanhood, fair, feminine",top1/424.mp3
教學,"jiāoxué (教學, 教学)",teach and study,top1/425.mp3
極,"jí (極, 极)","extraordinary, unusual, special, very, extremely, highly",top1/426.mp3
獲得,"huòdé (獲得, 获得)","find, cop, acquirement, come_into, gain, draw, pick_up, pull, achievement, score, procure, come_by, get hold, purchase, nab, come upon, derive, latch, incur, achieve, make, bring, receive, arrive, come_out, pocket, obtain, luck into, sack, win, enter upon, pick up, garner, harvest, attain, come up, line up, extract, secure, possess, earn, reap, accrue, cover, take, acquire, get, arrive_at",top1/427.mp3
真的,"zhēnde (真的, 真的)","really, truly, indeed",top1/428.mp3
路,"lù (路, 路)","road, path, way, journey, distance, means, sequence, logic, line, region, district, route, sort, grade, class",top1/429.mp3
快,"kuài (快, 快)","fast, quick, quick witted, ingenious, sharp of knives",top1/430.mp3
國小,"guóxiǎo (國小, 国小)","primary/elementary school, primary school",top1/431.mp3
部份,"bùfèn (部份, 部份)","composition, segment, section, side, portion, slice, proportion, part, det.: part, share, component, division, phase, place, piece",top1/432.mp3
工程,"gōngchéng (工程, 工程)","process, construction, engineering, engineering project, project",top1/433.mp3
女人,"nǔrén (女人, 女人)","jade, crumpet, female, female person, Gill, bitch, chick, fair, squaw, womenfolk, adult female, doll, momma, wench, skirt, womankind, girl, jill, wife, broad, petticoat, sister, woman, bimbo, bird, jane, she, hen, hairpin, dame, women",top1/434.mp3
舉行,"jǔxíng (舉行, 举行)",hold meeting/etc.,top1/435.mp3
句,"jù (句, 句)","sentence, m.[general],",top1/436.mp3
只是,"zhǐshì (只是, 只是)","merely, only, just, simply be",top1/437.mp3
段,"duàn (段, 段)",m.[general],top1/438.mp3
根據,"gēnjù (根據, 根据)","on the basis of, according to",top1/439.mp3
現象,"xiànxiàng (現象, 现象)","phenomenon, phenomenal, appearance",top1/440.mp3
人民,"rénmín (人民, 人民)","multitude, citizen, quarter, Volk, hoi polloi, subject, people, nationals, masses, the people, mass, demotic",top1/441.mp3
土地,"tǔdì (土地, 土地)","country, acre, terra, soil, premise, realm, territory, dirt, local god of the land, farming, earth, ground, kingdom, holding, agrarian, solid ground, benefice, esplees, tract, village god, glebe, terra firma, land, dry land",top1/442.mp3
面對,"miànduì (面對, 面对)","face up, stand up, face, look_out_on, confront, front, affront, envisage, accost, breast",top1/443.mp3
注意,"zhùyì (注意, 注意)","pay attention to, take note of",top1/444.mp3
這裡,"zhèlǐ (這裡, 这里)","this place, there, here",top1/445.mp3
新聞,"xīnwén (新聞, 新闻)","unco, leak, intelligence, newsworthiness, witting, journalistic, information, journalism, courant, news",top1/446.mp3
繼續,"jìxù (繼續, 继续)","go, resume, keep_on, abide, come on, persist in, extend, run_on, run on, carry_on, stretch, sustain, pursue, keep going, continuance, get_along, get_on, remain, continue, keep_up, go ahead, keep up, come up, continuation, hold, carry, run, go_on, maintain, go on, bide, plow ahead, hold_on, piece, restart",top1/447.mp3
相信,"xiāngxìn (相信, 相信)","deem, believe, credit, esteem, accredit, feel, trow, count, have faith in, guess, lippen, buy, be convinced of, hold, think, trust, accept, know, hone, believe_in, favour, believe in, hope",top1/448.mp3
政策,"zhèngcè (政策, 政策)","statism, tack, line, policy, statecraft",top1/449.mp3
變成,"biànchéng (變成, 变成)","grow_into, change into, go, form, grow into, change state, develop into, turn to, fall, turn_into, be, turn, become, turn into, grow, run, get",top1/450.mp3
計劃,"jìhuà (計劃, 计划)","plan, project, program",top1/451.mp3
強調,"qiángdiào (強調, 强调)","underscore, spotlight, place emphasis on, point_up, highlight, point, point up, enforce, emphasise, urge, underline, overstress, give emphasis to, play up, keynote, insist, punctuate, accent, betone, foreground, emphasize, emphatic, stress, set off, overemphasize, accentuate, bring out",top1/452.mp3
學,"xué (學, 学)","study, learn, imitate, mimic",top1/453.mp3
人士,"rénshì (人士, 人士)","public figure, personage",top1/454.mp3
前,"qián (前, 前)",front,top1/455.mp3
存在,"cúnzài (存在, 存在)","exist, be",top1/456.mp3
制度,"zhìdù (制度, 制度)","ism, organization, dispensation, regimen, machine, regulations, form, system, regime, organisation, economy, institutional, institution",top1/457.mp3
意義,"yìyì (意義, 意义)","importance, significance, denotation, purport, drift, signality, emptiness, meaning, construction, bearing, substance, import, effect, insignificancy, hang, signification, sense",top1/458.mp3
代表,"dàibiǎo (代表, 代表)","representative, delegate",top1/459.mp3
課程,"kèchéng (課程, 课程)","course of instruction, lesson, course, course of lectures, course of study, curricular, class, curricula, syllabus, curriculum, program",top1/460.mp3
需求,"xūqiú (需求, 需求)","need, requisition, demand, want, desiderative, requirement, call",top1/461.mp3
人生,"rénshēng (人生, 人生)","lifetime, life, lifespan, human life, time of life",top1/462.mp3
那些,"nǎxiē (那些, 那些)",det.: those,top1/463.mp3
成功,"chénggōng (成功, 成功)",succeed,top1/464.mp3
爸爸,"bàbà (爸爸, 爸爸)","old man, father, papa, pappa, daddy, pa, begetter, pop, dada, dad, male parent, pater, pappy, pops, poppa",top1/465.mp3
產業,"chǎnyè (產業, 产业)","estate, manufacture, industry, domain, manufacturing, property",top1/466.mp3
負責,"fùzé (負責, 负责)","preside, be responsible for, see, entail, sponsor, be in charge of, blame, answer, undertake, liable, respond",top1/467.mp3
民間,"mínjiān (民間, 民间)","grass roots, people to people, nongovernmental, among the people, folk, popular",top1/468.mp3
雖,"suī (雖, 虽)","conj.: though, although, even if",top1/469.mp3
直接,"zhíjiē (直接, 直接)","direct, immediate",top1/470.mp3
幾乎,"jīhū (幾乎, 几乎)","chiefly, anear, about, near, just_about, most, well nigh, almost, closely, practically, intimately, all but, nearly, just about, virtually, much, nigh",top1/471.mp3
分,"fèn (分, 分)",m.[general],top1/472.mp3
實際,"shíjì (實際, 实际)","practical, literal",top1/473.mp3
團體,"tuántǐ (團體, 团体)","fraternity, sect, phalanx, collective, body, group, sodality, element, organisation, corporation, confession, college, establishment, brotherhood, community, organization, squad, union, administration, society, army, commonwealth, consort, company, lineup, combine, governance, clan, combination, fellowship, organizational, bloc, team, party, connection, family, brass, squadron",top1/474.mp3
價值,"jiàzhí (價值, 价值)","value, worth",top1/475.mp3
使得,"shǐdé (使得, 使得)","render, wreck, compel, cause, make",top1/476.mp3
類,"lèi (類, 类)",m.[kind],top1/477.mp3
形成,"xíngchéng (形成, 形成)","take shape, form",top1/478.mp3
科技,"kējì (科技, 科技)","technology, tech, engineering science, applied science, science and technology, technological, engineering",top1/479.mp3
這麼,"zhèmo (這麼, 这么)","so, such, this way, like this",top1/480.mp3
七,"qī (七, 七)",det.: seven,top1/481.mp3
不但,"búdàn (不但, 不但)",conj.: not only,top1/482.mp3
往,"wǎng (往, 往)",go toward,top1/483.mp3
本身,"běnshēn (本身, 本身)","per se, self, oneself, identity, itself",top1/484.mp3
標準,"biāozhǔn (標準, 标准)","standard, criterion",top1/485.mp3
似乎,"sìhū (似乎, 似乎)","it seems, quasi, apparently, seemingly, as if",top1/486.mp3
應用,"yìngyòng (應用, 应用)","application, use",top1/487.mp3
或者,"huòzhě (或者, 或者)","conj.: or, either...or...",top1/488.mp3
動物,"dòngwù (動物, 动物)","thing, critter, crittur, zoic, anthropomorphism, animal, deer, animate being, beast, creature, burrow, sire, worker, fauna, brute",top1/489.mp3
電話,"diànhuà (電話, 电话)","blower, phone call, headphone, earpiece, telephone, telephone_call, buzz, earphone, horn, telephone set, phone_call, telephony, phone",top1/490.mp3
態度,"tàidù (態度, 态度)","stance, treatment, demeanor, dealing, deportment, pose, behavior, manner, demeanour, way, bearing, attitude, air, behaviour, front, mien, conduct, mental attitude, approach, posture, address, position, bedside_manner, movement, gesture, comportment, presence, sort",top1/491.mp3
建設,"jiànshè (建設, 建设)",construction,top1/492.mp3
事業,"shìyè (事業, 事业)","proposition, task, pidgin, institution, undertaking, deed, facilities, life history, endeavour, endeavor, cause, career, project, action, enterprise",top1/493.mp3
老,"lǎo (老, 老)","old, aged;of long standing, outdated, tough, overgrown, dark of colors",top1/494.mp3
那麼,"nàmo (那麼, 那么)",so,top1/495.mp3
常常,"chángcháng (常常, 常常)","oftentimes, ofttimes, commonly, ordinarily, oft, often, a great deal, normally, frequently, unremarkably, much, usually",top1/496.mp3
字,"zì (字, 字)","graphic symbol, writing, pronunciation of a word , form of a written character, receipt, printing type, script, name taken at the age of 20, courtesy name, wordage, character, grapheme, contract, scripts, symbolic representation, style of handwriting, word",top1/497.mp3
坐,"zuò (坐, 坐)","sit, take seat",top1/498.mp3
舉辦,"jǔbàn (舉辦, 举办)","conduct, hold, run",top1/499.mp3
自我,"zìwǒ (自我, 自我)","self, oneself",top1/500.mp3
有的,"yǒude (有的, 有的)",det : some,top1/501.mp3
具,"jù (具, 具)","possess, have, provide, furnish",top1/502.mp3
目的,"mùdì (目的, 目的)","view, pretence, objective, goal, purport, intention, bourn, object, motive, motivation, meaning, aim, end point, hent, target, scope, sense of purpose, errand, purposefulness, sake, function, end, purpose, quaesitum, intent",top1/503.mp3
塊,"kuài (塊, 块)",m.[general],top1/504.mp3
條件,"tiáojiàn (條件, 条件)","mood, formula, conditional, precondition, prerequisite, requisition, factor, qualification, requirement, stipulation, proviso, circumstances, provision, term, reservation, if, condition",top1/505.mp3
即使,"jíshǐ (即使, 即使)","conj.: even,  even if/though",top1/506.mp3
十分,"shífēn (十分, 十分)","very,  fully,  utterly,  extremely",top1/507.mp3
多少,"duōshǎo (多少, 多少)","det.: how many, how much, many",top1/508.mp3
放,"fàng (放, 放)","loose, bloom, make longer, set ... free, let sb. have his own way, show, readjust, free, make larger, put in, fly, etc., release, discharge, leave alone, bung, lay aside, put, expansion, make longer/larger/etc., fling, localize, lend money at interest, let go, set, pasture, pose, set free, blossom, lay, let off, put out to pasture, send away, play, expand, make larger/etc., readjus",top1/509.mp3
電影,"diànyǐng (電影, 电影)","cinematography, moving_picture, pix, kinema, picture, film, movie, moving picture, flick, cinema, motion_picture, cinematic, celluloid, picture show, motion picture, flicker",top1/510.mp3
科學,"kēxué (科學, 科学)","ology, scientific, science, scientific knowledge",top1/511.mp3
執行,"zhíxíng (執行, 执行)","carry out, execute",top1/512.mp3
邊,"biān (邊, 边)","border, boundary",top1/513.mp3
委員會,"wěiyuánhuì (委員會, 委员会)","board, soviet, commission, committee, court, citizens committee, mission, delegacy, deputation, delegation, council",top1/514.mp3
溝通,"gōutōng (溝通, 沟通)","communicate, link up",top1/515.mp3
開,"kāi (開, 开)","open, open up, reclaim land , open out, come loose, start, begin, operate, turn on",top1/516.mp3
一起,"yīqǐ (一起, 一起)","in_chorus, together, in all, in the same place, holus bolus, altogether, in company",top1/517.mp3
張,"zhāng (張, 张)",m.[general],top1/518.mp3
針對,"zhēnduì (針對, 针对)","in the light of, in connection with",top1/519.mp3
員工,"yuángōng (員工, 员工)","employee, personnel, reason, force, staff, cause",top1/520.mp3
引起,"yǐnqǐ (引起, 引起)","elicit, beget, causation, give rise to, incite, pique, engender, bring_on, trigger, fire, compel, kick_up, superindividual, draw, spawn, invite, touch_off, occasion, lead, bring_about, procure, touch off, raise, enkindle, give, poke, produce, capture, generate, stir, arouse, excite, put forward, provoke, breed, bring, conjure up, grip, create, kindle, tempt, set_up, interest, give rise, enga",top1/521.mp3
自然,"zìrán (自然, 自然)",natural world,top1/522.mp3
安全,"ānquán (安全, 安全)","safe, secure",top1/523.mp3
總統,"zǒngtǒng (總統, 总统)",president of a republic,top1/524.mp3
此外,"cǐwài (此外, 此外)","conj.: besides, in addition, moreover",top1/525.mp3
擁有,"yǒngyǒu (擁有, 拥有)","occupy, have, receive, aught, hold back, keep, keep back, owe, retain, own, possess, possession, hold, seize, take, acquire, corral, hold on",top1/526.mp3
並且,"bìngqiě (並且, 并且)","conj.: and, besides, moreover",top1/527.mp3
事件,"shìjiàn (事件, 事件)","fact, event, page, incidental, go, case, job, natural event, timing, proceedings, social occasion, happening, occurrence, matter, occasion, incident, shebang, affair, chapter, concernment",top1/528.mp3
研究所,"yánjiùsuǒ (研究所, 研究所)","graduate_school, research institute, school, laboratory, graduate school, institute",top1/529.mp3
語言,"yǔyán (語言, 语言)","linguistic communication, lingual, language, idiom, tongue, oral communication, speech, perspicuity, lingo, contumely, Fortran, parole, natural language, spoken language, linguistic process",top1/530.mp3
嚴重,"yánzhòng (嚴重, 严重)","serious, significant, acute, critical, severe, grave",top1/531.mp3
故事,"gùshì (故事, 故事)","spiel, recital, relation, scam, rede, plot, yarn, narration, story, fiction, tale, history, legend, narrative",top1/532.mp3
學術,"xuéshù (學術, 学术)","ology, academic, systematic learning, science, learning",top1/533.mp3
片,"piàn (片, 片)",m.[general],top1/534.mp3
設備,"shèbèi (設備, 设备)","installation, set, device, appointment, plant, fixing, system, appliance, fixture, fitting, accommodation, fitment, finishing, unit, furnishings, materiel, contrivance, paraphernalia, facilities, rig, equipage, setout, facility, fixings, equipment",top1/535.mp3
之外,"zhīwài (之外, 之外)","beyond,  apart from,  excluding",top1/536.mp3
車,"chē (車, 车)",vehicle,top1/537.mp3
基本,"jīběn (基本, 基本)","fundamental, essential, main",top1/538.mp3
實在,"shízài (實在, 实在)","indeed, really, honestly, in fact, as a matter of fact",top1/539.mp3
久,"jiǔ (久, 久)","for long time, of specified duration",top1/540.mp3
套,"tào (套, 套)",m.[general],top1/541.mp3
達到,"dádào (達到, 达到)","extend to, find, fulfil, compass, encompass, extend, gain, answer, achievement, succeed, fulfill, live_up_to, attainment, strain, bring_up, achieve, get to, touch, strive, make, accomplish, progress to, come, hit, come_out, obtain, reach, attain, clock_up, suffice, do, get, arrive_at",top1/542.mp3
改善,"gǎishàn (改善, 改善)","improve, perfect",top1/543.mp3
死,"sǐ (死, 死)",die,top1/544.mp3
結構,"jiégòu (結構, 结构)","constitution, configuration, framing, structural, design, underframe, framework, construction, structure, schematism, economy, fabric, mechanics, composition, machinery, contexture, texture, constellation, fable, ordonnance, skeleton, organization, frame, architecture, chemistry, make",top1/545.mp3
住,"zhù (住, 住)","inhabit, cease, stay, visit, shack, dwell, stop, people, live, reside, populate, dig",top1/546.mp3
皆,"jiē (皆, 皆)","all, everyone",top1/547.mp3
改變,"gǎibiàn (改變, 改变)","change, transform",top1/548.mp3
拿,"ná (拿, 拿)","take, hold, seize, capture",top1/549.mp3
小組,"xiǎozǔ (小組, 小组)","squad, section, unit, group",top1/550.mp3
支持,"zhīchí (支持, 支持)","sustain, hold out, bear;support, back, stand by",top1/551.mp3
座,"zuò (座, 座)","fare, stand, base, constellation, footstall, pedestal, m.[general], , customer, Aquarius, seating, plinth, place, seat",top1/552.mp3
醫院,"yīyuàn (醫院, 医院)","spital, hospital, infirmary, hospice",top1/553.mp3
既,"jì (既, 既)",conj.: since...then,top1/554.mp3
僅,"jǐn (僅, 仅)","scantily, simply, alone, merely, barely, only, but, just",top1/555.mp3
值得,"zhíde (值得, 值得)","be worth, merit, pay, rate, behove, worthwhile, worth, worthy, deserve, call_for, command",top1/556.mp3
學者,"xuézhě (學者, 学者)","academic, literate, pandit, letters, litterateur, learned person, literati, philomath, pundit, academician, faculty member, scholar, bookman, clerk, student, scholarly person, man of letters, man of learning, speleologist, doctor, clerisy, initiate, swami, punditry, savant, learned man, sophist",top1/557.mp3
